target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
augustus_masked-CR380947-processed-gene-0.46-mRNA-1	3138	3222.44	72.086	0.921699	72	0.022343317486128524	0.9205963510486048
augustus_masked-CR380947-processed-gene-0.47-mRNA-1	3114	2606.26	1567	24.7727	1567	0.6012446954639982	24.77267187717848
snap_masked-CR380947-processed-gene-0.59-mRNA-1	2178	1912.14	4835	104.184	4835	2.5285805432656603	104.18336591726106
augustus_masked-CR380947-processed-gene-0.34-mRNA-1	2379	1929.11	1232	26.3134	1232	0.6386364696673595	26.313299445677142
snap_masked-CR380947-processed-gene-0.78-mRNA-1	669	485.799	1265	107.289	1265	2.603957603864973	107.28907512913516
snap_masked-CR380947-processed-gene-0.61-mRNA-1	798	626.673	2085	137.084	2085	3.3270940346879474	137.08396838700705
snap_masked-CR380947-processed-gene-0.79-mRNA-1	594	412.089	553	55.2913	553	1.3419431239368196	55.29116005167862
snap_masked-CR380947-processed-gene-0.62-mRNA-1	1527	1303.94	624	19.7173	624	0.47854962651655747	19.717351294870344
snap_masked-CR380947-processed-gene-0.63-mRNA-1	567	355.503	97	11.2422	97	0.2728528310590909	11.242167632547224
snap_masked-CR380947-processed-gene-0.80-mRNA-1	2352	2074.02	3124	62.0613	3124	1.5062535558962786	62.061129828772266
snap_masked-CR380947-processed-gene-0.81-mRNA-1	3207	2723	450	6.80906	450	0.1652589056188028	6.809049085276042
snap_masked-CR380947-processed-gene-0.64-mRNA-1	255	103.793	1	0.396967	1	0.009634561097569199	0.39696619787475845
snap_masked-CR380947-processed-gene-0.65-mRNA-1	762	552.406	2000	149.174	2000	3.620525483068613	149.17402264281998
snap_masked-CR380947-processed-gene-0.82-mRNA-1	1392	1138.54	3591	129.954	3591	3.1540393837721994	129.95371656724328
snap_masked-CR380947-processed-gene-0.66-mRNA-1	3321	2683.4	1492	22.909	1492	0.5560110307818439	22.90894028598572
snap_masked-CR380947-processed-gene-0.83-mRNA-1	2358	2074.12	1553	30.8503	1553	0.7487512776502806	30.85028418343731
snap_masked-CR380947-processed-gene-0.84-mRNA-1	2706	2710.35	38674	587.916	38674	14.269005847953217	587.9160390963516
augustus_masked-CR380947-processed-gene-0.40-mRNA-1	3366	3666.65	1571	17.6534	1571	0.428456492984059	17.653398349152294
snap_masked-CR380947-processed-gene-0.85-mRNA-1	789	523.462	852	67.062	852	1.6276253099556415	67.06192677742531
genemark-CR380947-processed-gene-0.29-mRNA-1	1236	1061.03	476.199	18.492	476	0.44862067990537496	18.484209481525543
snap_masked-CR380947-processed-gene-0.68-mRNA-1	246	96.2526	8.80101	3.76741	9	0.09350396768502876	3.8525797036561427
snap_masked-CR380947-processed-gene-0.69-mRNA-1	1944	1457.83	304	8.59187	304	0.20852911519175762	8.591881785330594
snap_masked-CR380947-processed-gene-0.86-mRNA-1	1920	1591.68	961	24.8765	961	0.6037645757941295	24.876496774194703
snap_masked-CR380947-processed-gene-0.70-mRNA-1	651	431.49	540	51.5639	540	1.2514774386428422	51.56376460879277
snap_masked-CR380947-processed-gene-0.71-mRNA-1	381	166.355	4	0.990713	4	0.024044964082834904	0.9907081260200129
snap_masked-CR380947-processed-gene-0.72-mRNA-1	1647	1408.72	91.1589	2.66623	91	0.06459764892952467	2.661572522869944
snap_masked-CR380947-processed-gene-0.73-mRNA-1	3789	2908.41	787	11.1492	787	0.27059458604529624	11.14912271561563
snap_masked-CR380947-processed-gene-0.87-mRNA-1	3486	2843.48	1523	22.0685	1523	0.5356112932041021	22.068423921838928
snap_masked-CR380947-processed-gene-0.74-mRNA-1	1092	855.857	1099	52.9077	1099	1.2840930202124887	52.907601995473854
snap_masked-CR380947-processed-gene-0.88-mRNA-1	987	664.887	342	21.1934	342	0.5143731190412807	21.19336203143852
augustus_masked-CR380947-processed-gene-1.3-mRNA-1	2184	1532.76	157	4.22036	157	0.10242960411284219	4.220336565694776
