GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
augustus_masked-scf7180000022349-processed-gene-0.0-mRNA-1,0.332705825567245,-0.500837683677673,0.104415067396027,0.146086642403516,0.149378056327502,0.558922743797302,-0.825713196863818,-0.252648217780508
genemark-scf7180000022352-processed-gene-0.0-mRNA-1,1.04562842845917,0.0150208836421371,0.14591791617855,0.0621858932926137,0.756649234394232,1.34136964678764,-0.121105403198376,0.127548474669636
genemark-scf7180000022352-processed-gene-0.1-mRNA-1,1.33822572231293,0.111900471150875,0.334440912007232,0.116039393941064,0.708695500592391,2.00781269272168,-0.149540331372892,0.302723185302877
snap_masked-scf7180000022352-processed-gene-0.27-mRNA-1,0.596323490142822,-0.294215619564056,0.319804766114345,0.261754432067766,0.13327366920809,1.33262927035491,-0.875255673163453,0.12470934619352
genemark-scf7180000022352-processed-gene-0.10-mRNA-1,0.506644666194916,-0.325412929058075,0.176363293973374,0.171071074346151,0.187435911595821,0.88031156261762,-0.727147197483764,-0.0553635958696141
snap_masked-scf7180000022352-processed-gene-0.29-mRNA-1,0.527758002281189,-0.306753218173981,0.18283635008342,0.166629944918261,0.201821699738503,0.911660235126813,-0.695032140837633,-0.0401670510927581
genemark-scf7180000022352-processed-gene-0.2-mRNA-1,1.29461562633514,0.105614751577377,0.22160601126786,0.0760183284519902,0.884107522169749,1.74315757950147,-0.0534949149328553,0.241336639822949
genemark-scf7180000022352-processed-gene-0.12-mRNA-1,0.308174639940262,-0.54479444026947,0.114764621943173,0.178659473367424,0.111534969632824,0.549465910593669,-0.952589008907855,-0.260059252525969
genemark-scf7180000022352-processed-gene-0.3-mRNA-1,1.62165606021881,0.205909192562103,0.219542549222629,0.0596727775877299,1.20648072063923,2.06130338509878,0.0815203858120716,0.314141914450146
genemark-scf7180000022352-processed-gene-0.13-mRNA-1,0.423193216323853,-0.387225687503815,0.102469552412728,0.11245869567057,0.226151376465956,0.627194776634375,-0.645600765429896,-0.202597573716033
genemark-scf7180000022352-processed-gene-0.4-mRNA-1,0.418661236763,-0.419854193925858,0.171715418468296,0.201351576236048,0.132501301417748,0.786666632692019,-0.877779860595049,-0.104209295912077
genemark-scf7180000022352-processed-gene-0.14-mRNA-1,0.406000137329102,-0.435405850410461,0.171272745301311,0.206313806475363,0.123774946853518,0.776911343137423,-0.907367288256859,-0.109628537821491
genemark-scf7180000022352-processed-gene-0.5-mRNA-1,1.00579988956451,-0.00632384978234768,0.19916327957109,0.088831019115356,0.636711783707142,1.40125749011834,-0.196057115268262,0.146517941971664
maker-scf7180000022352-augustus-gene-0.59-mRNA-1,0.320398539304733,-0.532276570796967,0.125524805000859,0.191811414971612,0.104891041852534,0.585594671964645,-0.979261744627758,-0.232402884047311
genemark-scf7180000022352-processed-gene-0.6-mRNA-1,1.03672230243683,-0.0121441325172782,0.346155269657574,0.164337574737786,0.398371832072735,1.74844588637352,-0.399711377319746,0.242652167439958
genemark-scf7180000022352-processed-gene-0.16-mRNA-1,6.48289060592651,0.810225009918213,0.546962022669496,0.036695477917757,5.45174180269241,7.60305563608805,0.73653527903021,0.880988167751804
snap_masked-scf7180000022352-processed-gene-0.36-mRNA-1,0.325989753007889,-0.556443452835083,0.178790965687926,0.258904916993544,0.0747523568570614,0.754357615609964,-1.12637511074534,-0.122422725964464
genemark-scf7180000022352-processed-gene-0.7-mRNA-1,0.966136991977692,-0.0355944335460663,0.28396890957579,0.139004730966128,0.443571176131566,1.53700827459494,-0.353036682727258,0.186676203370258
