target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
genemark-scaffold_00001-processed-gene-0.1-mRNA-1	1020	804.508	9	64.7937	9	0.01118696147210469	64.79412018244895
snap_masked-scaffold_00001-processed-gene-0.4-mRNA-1	204	22.1744	0	0	0	0	0
snap_masked-scaffold_00002-processed-gene-0.3-mRNA-1	201	21.0033	1	275.761	1	0.04761156580156452	275.7629517464274
augustus_masked-scaffold_00002-processed-gene-0.5-mRNA-1	1242	1043	0	0	0	0	0
snap_masked-scaffold_00003-processed-gene-0.3-mRNA-1	213	26.221	0	0	0	0	0
augustus_masked-scaffold_00003-processed-gene-0.1-mRNA-1	624	419.607	1	13.8031	1	0.0023831823587309076	13.803230175892534
snap_masked-scaffold_00004-processed-gene-0.31-mRNA-1	1428	1236.1	29	135.883	29	0.0234608850416633	135.88385092472814
snap_masked-scaffold_00004-processed-gene-0.32-mRNA-1	1713	1496.36	11	42.5773	11	0.007351172177818173	42.57748940667562
maker-scaffold_00004-augustus-gene-0.102-mRNA-1	1854	1629.43	35	124.409	35	0.021479904015514625	124.4101435192373
snap_masked-scaffold_00004-processed-gene-0.2-mRNA-1	954	771.386	3	22.5253	3	0.003889103509786281	22.52542308681674
snap_masked-scaffold_00004-processed-gene-0.3-mRNA-1	1839	1622.86	25	89.2238	25	0.015404902456157648	89.2241475607221
snap_masked-scaffold_00004-processed-gene-0.33-mRNA-1	1278	1073.21	1	5.3968	1	9.317840869913623e-4	5.39683007465057
augustus_masked-scaffold_00004-processed-gene-0.57-mRNA-1	1371	1167.34	2	9.92323	2	0.0017132968972193192	9.923299132070756
snap_masked-scaffold_00004-processed-gene-0.34-mRNA-1	2463	2234.74	4	10.367	4	0.0017899173953122066	10.367079847169226
snap_masked-scaffold_00004-processed-gene-0.5-mRNA-1	816	616.085	2	18.8023	2	0.0032463052987818236	18.80237955611884
snap_masked-scaffold_00004-processed-gene-0.6-mRNA-1	354	155	36	1345.21	36	0.23225806451612904	1345.2229171546232
snap_masked-scaffold_00004-processed-gene-0.7-mRNA-1	1755	1544.71	5	18.7475	5	0.0032368535194308317	18.747635492797155
snap_masked-scaffold_00004-processed-gene-0.8-mRNA-1	3636	3419.53	2	3.38754	2	5.84875699292008e-4	3.387560281334417
snap_masked-scaffold_00004-processed-gene-0.35-mRNA-1	846	633.771	1	9.13879	1	0.001577856986198485	9.138840376753967
snap_masked-scaffold_00004-processed-gene-0.9-mRNA-1	2319	2114.86	4	10.9547	4	0.0018913781526909582	10.954733655023478
snap_masked-scaffold_00004-processed-gene-0.36-mRNA-1	903	705.004	4	32.8616	4	0.0056737266738912115	32.86183910681777
snap_masked-scaffold_00004-processed-gene-0.10-mRNA-1	480	276.732	12	251.155	12	0.04336325397857855	251.15701853413722
snap_masked-scaffold_00004-processed-gene-0.37-mRNA-1	1371	1166.22	4	19.8656	4	0.003429884584383735	19.865658295744332
snap_masked-scaffold_00004-processed-gene-0.11-mRNA-1	2397	2154.86	6	16.127	6	0.0027844036271497913	16.127076481300143
snap_masked-scaffold_00004-processed-gene-0.38-mRNA-1	489	292.1	15	297.427	15	0.05135227661759671	297.4288944410684
snap_masked-scaffold_00004-processed-gene-0.39-mRNA-1	1923	1751.8	3	9.91878	3	0.0017125242607603608	9.918824074236337
maker-scaffold_00004-snap-gene-0.101-mRNA-1	336	137	0	0	0	0	0
snap_masked-scaffold_00004-processed-gene-0.41-mRNA-1	183	15.5063	0	0	0	0	0
augustus_masked-scaffold_00004-processed-gene-0.65-mRNA-1	6699	6484.74	26	23.2221	26	0.0040094128677479746	23.22224670762578
maker-scaffold_00004-augustus-gene-0.104-mRNA-1	4557	4381.58	11	14.5406	11	0.002510509907385007	14.540702679986014
snap_masked-scaffold_00004-processed-gene-0.42-mRNA-1	2550	2321.9	4	9.97785	4	0.001722727076962832	9.977918091934601
augustus_masked-scaffold_00004-processed-gene-0.68-mRNA-1	1848	1635.55	43	152.274	43	0.026290850172724773	152.27481653870365
snap_masked-scaffold_00004-processed-gene-0.43-mRNA-1	288	89.0189	2	130.127	2	0.022467139000818925	130.12814142650018
snap_masked-scaffold_00004-processed-gene-0.44-mRNA-1	1527	1328.53	11	47.9559	11	0.00827982808066058	47.95620125143815
snap_masked-scaffold_00004-processed-gene-0.45-mRNA-1	399	200	12	347.514	12	0.06	347.5159202649443
augustus_masked-scaffold_00004-processed-gene-0.69-mRNA-1	1617	1389.36	24	100.05	24	0.01727414061150458	100.05064785655104
snap_masked-scaffold_00004-processed-gene-0.46-mRNA-1	2640	2410.54	5	12.0137	5	0.0020742240327893337	12.013764559840823
snap_masked-scaffold_00004-processed-gene-0.23-mRNA-1	645	443.869	1	13.0487	1	0.002252916964239449	13.048741868469614
snap_masked-scaffold_00004-processed-gene-0.47-mRNA-1	1962	1740.93	2	6.65379	2	0.001148811267540912	6.65383674750362
snap_masked-scaffold_00004-processed-gene-0.48-mRNA-1	2280	2056.95	5	14.0789	5	0.0024307834415031966	14.078932410646198
snap_masked-scaffold_00004-processed-gene-0.24-mRNA-1	2598	2399.09	2	4.82841	2	8.336494254071335e-4	4.8284407874783675
augustus_masked-scaffold_00004-processed-gene-0.92-mRNA-1	486	296.814	4	78.0543	4	0.013476453267029183	78.05470098331936
snap_masked-scaffold_00004-processed-gene-0.25-mRNA-1	2070	1864.68	18	55.91	18	0.009653130832099878	55.91027740925161
augustus_masked-scaffold_00004-processed-gene-0.73-mRNA-1	1236	1043.25	64	355.315	64	0.061346752935537985	355.3162216943276
snap_masked-scaffold_00004-processed-gene-0.50-mRNA-1	1575	1369.99	3	12.6831	3	0.0021897970058175607	12.683155361168486
snap_masked-scaffold_00004-processed-gene-0.28-mRNA-1	780	586.081	3	29.6472	3	0.005118746384885365	29.64743100910491
snap_masked-scaffold_00004-processed-gene-0.51-mRNA-1	636	436.468	4	53.0797	4	0.00916447482976988	53.08001507020665
snap_masked-scaffold_00004-processed-gene-0.52-mRNA-1	726	518.056	5	55.9003	5	0.009651466250752814	55.9006362672736
snap_masked-scaffold_00004-processed-gene-0.29-mRNA-1	1347	1147.11	5	25.2457	5	0.004358779890333098	25.245756747023997
augustus_masked-scaffold_00004-processed-gene-0.76-mRNA-1	2394	2199.84	9	23.6958	9	0.004091206633209688	23.695990635565153
snap_masked-scaffold_00004-processed-gene-0.53-mRNA-1	309	110.001	38	2000.82	38	0.3454514049872274	2000.8310485159047
snap_masked-scaffold_00004-processed-gene-1.55-mRNA-1	1308	1094.5	1	5.29181	1	9.136592051164915e-4	5.291851991243251
snap_masked-scaffold_00004-processed-gene-1.53-mRNA-1	834	633.283	15	137.187	15	0.02368609294738687	137.18823980153593
augustus_masked-scaffold_00004-processed-gene-1.13-mRNA-1	948	746.631	1	7.75738	1	0.0013393496921504733	7.757422347070694
augustus_masked-scaffold_00004-processed-gene-1.11-mRNA-1	1281	1077.88	2	10.7468	2	0.0018554941180836456	10.746895766533823
snap_masked-scaffold_00004-processed-gene-1.57-mRNA-1	2010	1807.35	17	54.4788	17	0.009406036462223698	54.479123620254825
maker-scaffold_00004-augustus-gene-1.3-mRNA-1	4626	4390.35	19	25.0654	19	0.0043276731923422955	25.065588867379372
augustus_masked-scaffold_00004-processed-gene-1.33-mRNA-1	5490	5316.66	11	11.9833	11	0.0020689681115587605	11.983322621452777
maker-scaffold_00004-augustus-gene-1.0-mRNA-1	1215	1020.4	1	5.6761	1	9.800078400627205e-4	5.676138773437612
augustus_masked-scaffold_00004-processed-gene-1.17-mRNA-1	5133	4921.82	5	5.88389	5	0.0010158843679776994	5.883933183675692
snap_masked-scaffold_00004-processed-gene-1.83-mRNA-1	1542	1343	0	0	0	0	0
maker-scaffold_00004-augustus-gene-1.1-mRNA-1	3237	3019.55	8	15.3451	8	0.0026494014008709905	15.345152766248582
augustus_masked-scaffold_00004-processed-gene-1.35-mRNA-1	897	698	0	0	0	0	0
snap_masked-scaffold_00004-processed-gene-1.65-mRNA-1	1467	1264.17	2	9.16313	2	0.0015820657031886533	9.163216979386851
snap_masked-scaffold_00004-processed-gene-1.84-mRNA-1	963	746.657	1	7.7571	1	0.0013393030534770316	7.757152219045343
