target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
snap_masked-chr_1.1-processed-gene-0.4-mRNA-1	6348	5973.87	33.9002	0.562147	34	0.0056914529442388265	0.5638012004600329
snap_masked-chr_1.1-processed-gene-0.5-mRNA-1	3969	3631.41	407.793	11.1242	408	0.11235305294637621	11.1298093381651
snap_masked-chr_1.1-processed-gene-0.6-mRNA-1	2154	1891.65	298.363	15.6245	298	0.15753442761610234	15.605522926030474
snap_masked-chr_1.1-processed-gene-0.18-mRNA-1	6432	6098.56	8408.98	136.59	8409	1.378850089201385	136.5903123793872
maker-chr_1.1-snap-gene-0.2-mRNA-1	411	209.105	121.095	57.3675	121	0.5786566557471127	57.32232531143985
snap_masked-chr_1.1-processed-gene-0.19-mRNA-1	258	93.8535	44.9048	47.3964	45	0.4794706643865173	47.496858678261695
maker-chr_1.1-snap-gene-0.1-mRNA-1	279	108.445	109	99.5684	109	1.0051178016506064	99.56800639948884
snap_masked-chr_1.1-processed-gene-0.7-mRNA-1	1650	1389.07	3.20483	0.228551	3	0.0021597183727241967	0.2139439301575987
snap_masked-chr_1.1-processed-gene-0.20-mRNA-1	1671	1401.88	114	8.05559	114	0.08131937113019659	8.05558080037706
snap_masked-chr_1.1-processed-gene-0.8-mRNA-1	1086	865.74	7151	818.243	7151	8.259985676993093	818.2427028910819
augustus_masked-chr_1.1-processed-gene-0.72-mRNA-1	3126	2852.2	1009	35.044	1009	0.3537620082743146	35.04402951167423
snap_masked-chr_1.1-processed-gene-0.9-mRNA-1	1536	1262.03	390	30.6124	390	0.3090259344072645	30.612427880733446
snap_masked-chr_1.1-processed-gene-0.22-mRNA-1	270	102.007	160	155.38	160	1.5685198074641935	155.3791903504743
snap_masked-chr_1.1-processed-gene-0.10-mRNA-1	864	610.952	267	43.2919	267	0.43702287577420157	43.29193694545134
snap_masked-chr_1.1-processed-gene-0.11-mRNA-1	2574	2369.56	1048	43.8124	1048	0.44227620317696115	43.81233697776357
snap_masked-chr_1.1-processed-gene-0.12-mRNA-1	1665	1414.59	22	1.54061	22	0.015552209474123245	1.5406179155346174
snap_masked-chr_1.1-processed-gene-0.23-mRNA-1	1494	1243.64	234	18.6391	234	0.1881573445691679	18.639060672697255
snap_masked-chr_1.1-processed-gene-0.24-mRNA-1	1050	821.931	452.453	54.5307	452	0.5499245070449952	54.47608901839491
snap_masked-chr_1.1-processed-gene-0.25-mRNA-1	1242	981.977	170.097	17.159300000000002	170	0.17312014436183332	17.149460106459603
snap_masked-chr_1.1-processed-gene-0.26-mRNA-1	1029	790.287	525	65.8078	525	0.664315622046168	65.80779088635232
snap_masked-chr_1.1-processed-gene-0.27-mRNA-1	627	406.615	499	121.568	499	1.2272050957293754	121.56820287572911
snap_masked-chr_1.1-processed-gene-0.13-mRNA-1	1434	1240.37	2485	198.462	2485	2.0034344590726962	198.4622844350419
snap_masked-chr_1.1-processed-gene-0.14-mRNA-1	735	515.561	307	58.9877	307	0.595467849585209	58.9876595169487
snap_masked-chr_1.1-processed-gene-0.28-mRNA-1	1077	908	500	54.549	500	0.5506607929515418	54.549026259914754
snap_masked-chr_1.1-processed-gene-0.15-mRNA-1	3633	3404.82	1835	53.3881	1835	0.5389418530201303	53.388135980019364
snap_masked-chr_1.1-processed-gene-0.16-mRNA-1	1695	1492.44	769	51.0426	769	0.5152635951864062	51.04254333043606
snap_masked-chr_1.1-processed-gene-0.17-mRNA-1	963	733.31	272	36.7438	272	0.3709208929375026	36.743806329025126
snap_masked-chr_1.1-processed-gene-0.29-mRNA-1	1707	1467.28	385	25.9927	385	0.26239027315849733	25.992651163978245
snap_masked-chr_1.1-processed-gene-0.30-mRNA-1	2709	2492.62	949	37.7149	949	0.38072389694377806	37.714902019528424
snap_masked-chr_1.1-processed-gene-1.70-mRNA-1	1455	1265.6	246	19.2549	246	0.19437420986093554	19.25490976236511
snap_masked-chr_1.1-processed-gene-1.71-mRNA-1	1593	1401.15	632	44.6824	632	0.45105805945116506	44.682276720421996
augustus_masked-chr_1.1-processed-gene-1.36-mRNA-1	795	578.291	52	8.90759	52	0.08992012671820934	8.907580522221979
