target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
augustus_masked-AADM01000001.1-processed-gene-0.44-mRNA-1	534	337.55	7.5056	0.614165	8	0.02370019256406458	0.6546196992355019
snap_masked-AADM01000001.1-processed-gene-0.63-mRNA-1	207	52.0493	0	0	0	0	0
snap_masked-AADM01000001.1-processed-gene-0.80-mRNA-1	480	289.335	2	0.190927	2	0.006912402578326162	0.19092650342763898
snap_masked-AADM01000001.1-processed-gene-0.64-mRNA-1	924	684.189	12	0.484443	12	0.017539013342804402	0.48444263093299594
maker-AADM01000001.1-snap-gene-0.61-mRNA-1	594	366.62	29	2.18484	29	0.07910097648791664	2.184836992264254
snap_masked-AADM01000001.1-processed-gene-0.66-mRNA-1	1857	1539.54	369	6.62022	369	0.2396819829299661	6.620222479360086
snap_masked-AADM01000001.1-processed-gene-0.81-mRNA-1	720	468.215	275	16.2227	275	0.5873370139786209	16.22275339752024
snap_masked-AADM01000001.1-processed-gene-0.67-mRNA-1	387	188.483	56	8.2064	56	0.29710902309492104	8.206406712215987
snap_masked-AADM01000001.1-processed-gene-0.68-mRNA-1	201	49.2343	8	4.48807	8	0.16248834653889668	4.48806786075853
snap_masked-AADM01000001.1-processed-gene-0.82-mRNA-1	1701	1516.29	169	3.07852	169	0.1114562517724182	3.078517519043478
augustus_masked-AADM01000001.1-processed-gene-0.35-mRNA-1	1866	1648.65	287	4.80828	287	0.17408182452309465	4.808289692315139
snap_masked-AADM01000001.1-processed-gene-0.83-mRNA-1	1740	1445.91	780	14.9002	780	0.5394526630288192	14.900146446875677
augustus_masked-AADM01000001.1-processed-gene-0.36-mRNA-1	1680	1380	354	7.08533	354	0.2565217391304348	7.0853510267063475
snap_masked-AADM01000001.1-processed-gene-0.84-mRNA-1	1419	1192.08	104	2.40972	104	0.08724246694852696	2.4097119599358
snap_masked-AADM01000001.1-processed-gene-0.85-mRNA-1	1020	792.156	126	4.39337	126	0.15905957917379912	4.3933623576187815
snap_masked-AADM01000001.1-processed-gene-0.86-mRNA-1	720	502.679	65	3.57158	65	0.12930717217150509	3.5715752910906713
augustus_masked-AADM01000001.1-processed-gene-0.37-mRNA-1	1842	1641.28	2282	38.4035	2282	1.3903782413725874	38.403442661092676
maker-AADM01000001.1-snap-gene-0.62-mRNA-1	1335	1179.34	4600	107.735	4600	3.9004867129072194	107.73479717404872
snap_masked-AADM01000001.1-processed-gene-0.87-mRNA-1	630	434.569	2044	129.915	2044	4.703510834873173	129.9150139709899
augustus_masked-AADM01000001.1-processed-gene-0.39-mRNA-1	2028	1848.2	9178	137.163	9178	4.9659127800021645	137.16278134396907
snap_masked-AADM01000001.1-processed-gene-0.88-mRNA-1	2007	1688.83	8359	136.711	8359	4.949580478793011	136.71166913986107
snap_masked-AADM01000001.1-processed-gene-0.89-mRNA-1	1692	1425.84	9865	191.101	9865	6.918728609100601	191.10123383760182
augustus_masked-AADM01000001.1-processed-gene-0.40-mRNA-1	3438	2976.03	2944	27.3236	2944	0.9892373396773554	27.323586001322322
snap_masked-AADM01000001.1-processed-gene-0.90-mRNA-1	600	361.45	550	42.0292	550	1.5216489140960023	42.029251525909196
snap_masked-AADM01000001.1-processed-gene-0.91-mRNA-1	783	496.696	1707	94.9248	1707	3.436709778214441	94.92487941999302
snap_masked-AADM01000001.1-processed-gene-0.92-mRNA-1	2292	1994.31	7276	100.771	7276	3.6483796400760165	100.77138302685154
snap_masked-AADM01000001.1-processed-gene-0.77-mRNA-1	627	410.315	1469	98.8876	1469	3.5801762060855684	98.88754552954141
snap_masked-AADM01000001.1-processed-gene-0.93-mRNA-1	2037	1817.48	27242	414.007	27242	14.988885709884014	414.00591276870307
snap_masked-AADM01000001.1-processed-gene-0.78-mRNA-1	741	488.969	524	29.5997	524	1.0716425785683754	29.59968956260992
snap_masked-AADM01000001.1-processed-gene-0.94-mRNA-1	1263	976.279	895	25.3213	895	0.9167461350699954	25.3213165923707
snap_masked-AADM01000001.1-processed-gene-0.95-mRNA-1	1374	1153.94	1451	34.7313	1451	1.2574310622736018	34.73132724849703
genemark-AADM01000001.1-processed-gene-0.14-mRNA-1	2610	2447.1	1424	16.0729	1424	0.5819132851129909	16.07294534219933
snap_masked-AADM01000002.1-processed-gene-0.15-mRNA-1	960	807.992	154	5.26443	154	0.19059594649451975	5.264423942231069
snap_masked-AADM01000002.1-processed-gene-0.24-mRNA-1	1161	969.944	4972	141.586	4972	5.126069133888143	141.5864375622928
augustus_masked-AADM01000002.1-processed-gene-0.1-mRNA-1	2508	2260.15	2149	26.2626	2149	0.9508218481074264	26.262517089349817
augustus_masked-AADM01000002.1-processed-gene-0.10-mRNA-1	1704	1424.74	2015	39.0639	2015	1.4142931341858866	39.06399256584022
genemark-AADM01000002.1-processed-gene-0.43-mRNA-1	672	484.978	79925	4551.95	79925	164.80128995542066	4551.953346903036
snap_masked-AADM01000002.1-processed-gene-0.27-mRNA-1	180	39.7016	23	16.0014	23	0.5793217401817559	16.001364642639416
snap_masked-AADM01000002.1-processed-gene-0.17-mRNA-1	768	595.186	6012	279	6012	10.101044043374676	278.999522715459
augustus_masked-AADM01000002.1-processed-gene-0.12-mRNA-1	552	359.402	1598	122.81	1598	4.446274645104925	122.80992920328632
snap_masked-AADM01000002.1-processed-gene-0.18-mRNA-1	4851	4360.45	3300	20.9036	3300	0.7568026235824284	20.903539264121655
augustus_masked-AADM01000002.1-processed-gene-0.4-mRNA-1	1644	1463.69	1061	20.0219	1061	0.7248802683628364	20.021816361818182
snap_masked-AADM01000002.1-processed-gene-0.20-mRNA-1	1725	1509.33	1057	19.3432	1057	0.7003107339017975	19.34318469181106
snap_masked-AADM01000002.1-processed-gene-0.29-mRNA-1	1011	782.468	7566	267.077	7566	9.669405010811944	267.07728145472976
genemark-AADM01000002.1-processed-gene-0.38-mRNA-1	1536	1375.72	2019	40.5363	2019	1.467595150175908	40.53624008373336
snap_masked-AADM01000002.1-processed-gene-0.22-mRNA-1	633	404.164	681	46.5401	681	1.6849595708672718	46.5400323024189
snap_masked-AADM01000002.1-processed-gene-0.30-mRNA-1	2031	1714.27	2500	40.2808	2500	1.4583467015114306	40.280789978559326
genemark-AADM01000002.1-processed-gene-0.40-mRNA-1	3375	3038.85	3758	34.1574	3758	1.2366520229692153	34.15739231429465
snap_masked-AADM01000003.1-processed-gene-0.1-mRNA-1	4305	3800.36	2569	18.6714	2569	0.675988590554579	18.671386177107838
augustus_masked-AADM01000003.1-processed-gene-0.51-mRNA-1	3780	3366.22	6815	55.9192	6815	2.024526026225262	55.91914980435664
snap_masked-AADM01000003.1-processed-gene-0.15-mRNA-1	1044	851.246	1496	48.5416	1496	1.7574238234305948	48.54155727273722
snap_masked-AADM01000003.1-processed-gene-0.4-mRNA-1	2382	2035.28	4241	57.5547	4241	2.0837427774065485	57.55476739451808
augustus_masked-AADM01000003.1-processed-gene-0.53-mRNA-1	1581	1262.91	8778	191.982	8778	6.950614058008884	191.98193735584994
augustus_masked-AADM01000003.1-processed-gene-0.64-mRNA-1	1200	1008.65	3084	84.4523	3084	3.0575521736975166	84.4522203324858
snap_masked-AADM01000003.1-processed-gene-0.6-mRNA-1	2487	2184.75	3081	38.9518	3081	1.410230003432887	38.951765400415574
snap_masked-AADM01000003.1-processed-gene-0.16-mRNA-1	1572	1325.56	1889	39.3613	1889	1.4250580886568696	39.36132986548578
snap_masked-AADM01000003.1-processed-gene-0.7-mRNA-1	1545	1285.54	1233	26.4921	1233	0.9591300154020879	26.491995814509036
snap_masked-AADM01000003.1-processed-gene-0.17-mRNA-1	729	446.909	598	36.959	598	1.3380800118144858	36.95892058763986
snap_masked-AADM01000003.1-processed-gene-0.8-mRNA-1	2703	2295.1	1639	19.7249	1639	0.7141301032634744	19.724887557334686
snap_masked-AADM01000003.1-processed-gene-0.18-mRNA-1	447	220.422	3300	413.52	3300	14.97128235838528	413.51969306257666
snap_masked-AADM01000003.1-processed-gene-0.19-mRNA-1	1053	875.486	641	20.223	641	0.7321647633428747	20.22302037735625
maker-AADM01000003.1-snap-gene-0.0-mRNA-1	483	320.215	9279	800.382	9279	28.97740580547445	800.3808670215951
genemark-AADM01000003.1-processed-gene-0.45-mRNA-1	1362	1177.43	476	11.1663	476	0.40427031755603304	11.166293816938712
snap_masked-AADM01000003.1-processed-gene-0.9-mRNA-1	2697	2244.37	3599	44.2919	3599	1.6035680391379319	44.29192820465879
snap_masked-AADM01000003.1-processed-gene-0.22-mRNA-1	1317	1167.79	1008	23.8415	1008	0.8631688916671663	23.841467056658225
snap_masked-AADM01000003.1-processed-gene-0.10-mRNA-1	1632	1655.88	1225	20.4336	1225	0.7397879073362803	20.43357816985953
snap_masked-AADM01000003.1-processed-gene-0.11-mRNA-1	1764	1523.26	882	15.9931	882	0.57902130955976	15.993066490509197
snap_masked-AADM01000003.1-processed-gene-0.12-mRNA-1	849	650.24	5810	246.797	5810	8.935162401574804	246.79686918696228
snap_masked-AADM01000003.1-processed-gene-0.23-mRNA-1	1293	1255.54	1083	23.8251	1083	0.8625770584768307	23.82512011500331
snap_masked-AADM01000003.1-processed-gene-0.24-mRNA-1	744	474.393	1142	66.4914	1142	2.407286785428959	66.49133112279
snap_masked-AADM01000003.1-processed-gene-0.13-mRNA-1	609	390.196	131	9.27312	131	0.3357287106992383	9.273115694253537
snap_masked-AADM01000003.1-processed-gene-0.14-mRNA-1	1689	1682.51	887	14.5614	887	0.5271885456847211	14.561400979492623
