target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
snap_masked-chromosome_1-processed-gene-0.39-mRNA-1	1479	1174.35	1260	56.9908	1260	1.0729339634691533	56.99102418439751
snap_masked-chromosome_1-processed-gene-0.65-mRNA-1	216	36.9845	13	18.6705	13	0.35149860076518546	18.670548178211806
snap_masked-chromosome_1-processed-gene-0.66-mRNA-1	1494	1191.49	487	21.7107	487	0.4087319238936122	21.710610114567295
snap_masked-chromosome_1-processed-gene-0.40-mRNA-1	1125	826.228	124	7.97177	124	0.15007963903426175	7.97177890625434
snap_masked-chromosome_1-processed-gene-0.41-mRNA-1	237	41.3636	18	23.1147	18	0.435165217727664	23.114667157648345
snap_masked-chromosome_1-processed-gene-0.67-mRNA-1	411	125.704	71	30.0014	71	0.5648189397314326	30.001482803247363
snap_masked-chromosome_1-processed-gene-0.42-mRNA-1	237	41.3636	424	544.479	424	10.250558462029417	544.4788263801611
snap_masked-chromosome_1-processed-gene-0.43-mRNA-1	1815	1479.04	561	20.1472	561	0.37930008654262226	20.1472794610776
snap_masked-chromosome_1-processed-gene-0.68-mRNA-1	1623	1311.46	5440	220.331	5440	4.1480487395726895	220.3318695129025
snap_masked-chromosome_1-processed-gene-0.44-mRNA-1	594	300.263	9290	1643.41	9290	30.93954300063611	1643.415441619724
snap_masked-chromosome_1-processed-gene-0.45-mRNA-1	243	42.7442	1377	1711.16	1377	32.214896991872585	1711.1584086921944
snap_masked-chromosome_1-processed-gene-0.46-mRNA-1	1374	1063.33	514	25.6761	514	0.48338709525735196	25.676068215012222
snap_masked-chromosome_1-processed-gene-0.69-mRNA-1	1977	1654.77	1483	47.6032	1483	0.8961970545755603	47.603291302438095
snap_masked-chromosome_1-processed-gene-0.47-mRNA-1	765	485.595	212	23.1897	212	0.43657780660838763	23.189699629174957
snap_masked-chromosome_1-processed-gene-0.48-mRNA-1	1620	1294.6	470	19.284	470	0.3630465008496833	19.283937888485006
augustus_masked-chromosome_1-processed-gene-0.30-mRNA-1	2202	1841.98	1381	39.8238	1381	0.7497366963810682	39.823757705673735
snap_masked-chromosome_1-processed-gene-0.49-mRNA-1	1161	806.567	705	46.4282	705	0.8740749373579628	46.42823099091462
snap_masked-chromosome_1-processed-gene-0.50-mRNA-1	306	60.6593	342	299.476	342	5.638047257386749	299.47610807246303
snap_masked-chromosome_1-processed-gene-0.51-mRNA-1	2772	2441.84	1415	30.7803	1415	0.5794810470792516	30.780289834159113
snap_masked-chromosome_1-processed-gene-0.71-mRNA-1	1983	1760.7	3266	98.5288	3266	1.8549440563412278	98.52904761615987
snap_masked-chromosome_1-processed-gene-0.52-mRNA-1	1485	1176.07	1216	54.9204	1216	1.0339520606766606	54.92042278632307
snap_masked-chromosome_1-processed-gene-0.53-mRNA-1	1542	1209.64	1156	50.7617	1156	0.9556562282993286	50.76158372587762
augustus_masked-chromosome_1-processed-gene-0.32-mRNA-1	987	684.988	1121	86.9272	1121	1.6365250194163985	86.92728549515527
snap_masked-chromosome_1-processed-gene-0.54-mRNA-1	2694	2434.42	5303	115.707	5303	2.1783422745458876	115.70698801362843
snap_masked-chromosome_1-processed-gene-0.55-mRNA-1	858	585.33	3066	278.23	3066	5.23807083183845	278.23056368881066
snap_masked-chromosome_1-processed-gene-0.72-mRNA-1	711	433.601	232	28.4205	232	0.5350541165726094	28.420464945443687
snap_masked-chromosome_1-processed-gene-0.56-mRNA-1	972	672.578	232	18.3222	232	0.3449414045657158	18.32224964362398
