target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
augustus_masked-Deha2A-processed-gene-0.67-mRNA-1	2775	2924.63	5.56162e-4	6.31694e-6	0	0	0
snap_masked-Deha2A-processed-gene-0.94-mRNA-1	246	34.7403	0	0	0	0	0
snap_masked-Deha2A-processed-gene-0.95-mRNA-1	258	39.7164	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.68-mRNA-1	1221	969.692	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.50-mRNA-1	1038	786.692	0	0	0	0	0
snap_masked-Deha2A-processed-gene-0.118-mRNA-1	327	85.2945	0	0	0	0	0
genemark-Deha2A-processed-gene-0.8-mRNA-1	1434	1182.69	0	0	0	0	0
snap_masked-Deha2A-processed-gene-0.98-mRNA-1	306	68.6317	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.69-mRNA-1	1959	1707.69	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.52-mRNA-1	1920	2121.84	42.3819	0.663506	42	0.01979414093428345	0.6575261045500213
augustus_masked-Deha2A-processed-gene-0.70-mRNA-1	1524	1272.69	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.71-mRNA-1	1356	1104.69	0	0	0	0	0
genemark-Deha2A-processed-gene-0.10-mRNA-1	471	220.007	0	0	0	0	0
maker-Deha2A-snap-gene-0.3-mRNA-1	933	681.692	0	0	0	0	0
maker-Deha2A-snap-gene-0.0-mRNA-1	513	261.752	0	0	0	0	0
maker-Deha2A-snap-gene-0.1-mRNA-1	1227	975.692	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.73-mRNA-1	1107	855.692	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.55-mRNA-1	723	471.722	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.56-mRNA-1	900	648.692	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.74-mRNA-1	966	714.692	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.57-mRNA-1	828	576.692	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.75-mRNA-1	894	642.692	0	0	0	0	0
genemark-Deha2A-processed-gene-0.36-mRNA-1	1758	1506.69	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.58-mRNA-1	423	172.743	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.77-mRNA-1	1527	1275.69	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.78-mRNA-1	1680	1428.69	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.79-mRNA-1	1665	1413.69	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.80-mRNA-1	1053	801.692	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.59-mRNA-1	1641	1457.2	32	0.729472	32	0.021959923140269007	0.7294695317456397
augustus_masked-Deha2A-processed-gene-0.60-mRNA-1	1797	1545.69	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.81-mRNA-1	1452	1200.69	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.82-mRNA-1	1923	1671.69	0	0	0	0	0
maker-Deha2A-snap-gene-0.5-mRNA-1	264	42.5826	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.83-mRNA-1	1716	1464.69	0	0	0	0	0
snap_masked-Deha2A-processed-gene-0.136-mRNA-1	942	690.692	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.61-mRNA-1	1920	1668.69	0	0	0	0	0
augustus_masked-Deha2A-processed-gene-0.85-mRNA-1	1122	870.692	0	0	0	0	0
genemark-Deha2A-processed-gene-0.20-mRNA-1	1170	918.692	0	0	0	0	0
