target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
augustus_masked-NODE_1000_length_311_cov_209.307_ID_1999-processed-gene-0.1-mRNA-1	237	47.0922	0	0	0	0	0
genemark-NODE_1002_length_309_cov_309.468_ID_2003-processed-gene-0.0-mRNA-1	120	22.9904	2594.03	793.297	2594	112.8297028324866	793.2890294024099
genemark-NODE_1003_length_309_cov_55.7842_ID_2005-processed-gene-0.0-mRNA-1	129	23.3527	287.554	86.5746	288	12.332621067371225	86.70884306987429
augustus_masked-NODE_1004_length_309_cov_79.1368_ID_2007-processed-gene-0.2-mRNA-1	273	64.4817	2.2448	0.244765	2	0.03101655198296571	0.2180728106189057
genemark-NODE_1005_length_309_cov_321.968_ID_2009-processed-gene-0.0-mRNA-1	192	28.5515	4828.75	1189.09	4829	169.1329702467471	1189.14901341349
augustus_masked-NODE_1006_length_308_cov_310.857_ID_2011-processed-gene-0.0-mRNA-1	81	40.1458	0	0	0	0	0
snap_masked-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.50-mRNA-1	2748	2725.34	1385.04	3.57314	1385	0.5081934731079425	3.5730334912693196
snap_masked-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.51-mRNA-1	717	389.971	2060	37.1401	2060	5.282444079175118	37.14008661941438
snap_masked-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.52-mRNA-1	3747	4060.72	3031	5.24797	3031	0.7464193542031955	5.2479645887407065
snap_masked-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.53-mRNA-1	1473	1224.93	19212	110.273	19212	15.684161543924958	110.27303073414137
snap_masked-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.63-mRNA-1	2997	2979.2	3435	8.10653	3435	1.1529940923737918	8.10653171535753
snap_masked-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.54-mRNA-1	1365	978.428	9948	71.485	9948	10.167329634883712	71.48499779039527
snap_masked-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.64-mRNA-1	753	398.557	2780	49.0414	2780	6.975162900162335	49.041343441350364
snap_masked-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.65-mRNA-1	198	30.7632	193	44.1097	193	6.273729651011598	44.10966953421008
snap_masked-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.55-mRNA-1	2031	1607.58	96073	420.183	96073	59.76250015551326	420.181340133586
snap_masked-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.66-mRNA-1	717	400.885	1485	26.0444	1485	3.7043042268979884	26.044417657732723
genemark-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.31-mRNA-1	996	653.084	1247	13.4247	1247	1.9094021595996842	13.424725474784953
maker-NODE_100_length_54908_cov_28.9434_ID_199-snap-gene-0.23-mRNA-1	1101	715.633	3711	36.4593	3711	5.185618885657872	36.45932293876343
snap_masked-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.57-mRNA-1	351	110.466	914	58.1734	914	8.274039070845328	58.17355057199217
maker-NODE_100_length_54908_cov_28.9434_ID_199-snap-gene-0.24-mRNA-1	2364	2139.34	9160	30.104	9160	4.281694354333579	30.103962638188285
snap_masked-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.58-mRNA-1	807	520.641	3518	47.5079	3518	6.757055245361007	47.507860631070706
snap_masked-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.69-mRNA-1	2337	2006.72	3803	13.3244	3803	1.8951323552862382	13.324396581511325
maker-NODE_100_length_54908_cov_28.9434_ID_199-snap-gene-0.20-mRNA-1	1653	1382.07	19679	100.111	19679	14.23878674741511	100.1108133333891
snap_masked-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.60-mRNA-1	735	403.455	16944	295.277	16944	41.99724876380266	295.2764730655308
maker-NODE_100_length_54908_cov_28.9434_ID_199-snap-gene-0.21-mRNA-1	1101	813.874	2176	18.7979	2176	2.6736325278851516	18.797916681333696
genemark-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.44-mRNA-1	489	211.899	60255	1999.27	60255	284.3571701612561	1999.2733992727415
snap_masked-NODE_100_length_54908_cov_28.9434_ID_199-processed-gene-0.62-mRNA-1	1524	1131.59	13608	84.5502	13608	12.025556959676209	84.54992053580234
augustus_masked-NODE_1012_length_306_cov_446.112_ID_2023-processed-gene-0.1-mRNA-1	186	26.4131	0	0	0	0	0
augustus_masked-NODE_101_length_53674_cov_46.6581_ID_201-processed-gene-0.9-mRNA-1	210	35.452	537	106.498	537	15.147241340403927	106.49802383059482
snap_masked-NODE_101_length_53674_cov_46.6581_ID_201-processed-gene-0.54-mRNA-1	1251	740.329	16394	155.693	16394	22.144208858493997	155.6926723304373
snap_masked-NODE_101_length_53674_cov_46.6581_ID_201-processed-gene-0.41-mRNA-1	810	475.033	2510	37.1499	2510	5.283843438245343	37.14992530701823
snap_masked-NODE_101_length_53674_cov_46.6581_ID_201-processed-gene-0.42-mRNA-1	1851	1693.05	2620	10.8802	2620	1.547503027081303	10.880265954198324
snap_masked-NODE_101_length_53674_cov_46.6581_ID_201-processed-gene-0.43-mRNA-1	198	30.7632	498	113.817	498	16.18817288188485	113.8166602488944
augustus_masked-NODE_101_length_53674_cov_46.6581_ID_201-processed-gene-0.2-mRNA-1	1626	1471.38	12746	60.9055	12746	8.662616047520014	60.90557808722934
snap_masked-NODE_101_length_53674_cov_46.6581_ID_201-processed-gene-0.55-mRNA-1	891	595.436	5887	69.5132	5887	9.88687281252729	69.51314716231445
augustus_masked-NODE_101_length_53674_cov_46.6581_ID_201-processed-gene-0.3-mRNA-1	837	472.538	4679	69.6184	4679	9.901849163453521	69.61844368080213
snap_masked-NODE_101_length_53674_cov_46.6581_ID_201-processed-gene-0.46-mRNA-1	348	108.513	236	15.2911	236	2.174854625713048	15.291082683118528
snap_masked-NODE_101_length_53674_cov_46.6581_ID_201-processed-gene-0.47-mRNA-1	1773	1449.41	5254	25.4862	5254	3.6249232446305735	25.486301658177005
snap_masked-NODE_101_length_53674_cov_46.6581_ID_201-processed-gene-0.56-mRNA-1	1089	773.524	2493	22.6598	2493	3.2229122819718588	22.659821765288044
snap_masked-NODE_101_length_53674_cov_46.6581_ID_201-processed-gene-0.48-mRNA-1	1272	918.67	17753	135.869	17753	19.32467589014554	135.86895113221718
augustus_masked-NODE_101_length_53674_cov_46.6581_ID_201-processed-gene-0.13-mRNA-1	1068	779.576	4145	37.383	4145	5.316992826869991	37.38299377806058
snap_masked-NODE_101_length_53674_cov_46.6581_ID_201-processed-gene-0.49-mRNA-1	1080	772.386	8601	78.293	8601	11.135623897895613	78.29293219771222
maker-NODE_101_length_53674_cov_46.6581_ID_201-snap-gene-0.18-mRNA-1	2358	2015.59	3725	12.9937	3725	1.848094106440298	12.993677579023258
maker-NODE_101_length_53674_cov_46.6581_ID_201-snap-gene-0.19-mRNA-1	1254	939.774	8841	66.1433	8841	9.407580971595298	66.14331679186736
