target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
snap_masked-gi|1002316107|dbj|BCGO01000012.1|-processed-gene-0.2-mRNA-1	1224	770.662	82	3.83036	82	0.10640202838598503	3.8303538999621534
snap_masked-gi|1002316107|dbj|BCGO01000012.1|-processed-gene-0.3-mRNA-1	732	336.825	66.0955	7.06409	66	0.1959474504564685	7.053888844307361
augustus_masked-gi|1002316108|dbj|BCGO01000011.1|-processed-gene-0.2-mRNA-1	1401	955.438	10	0.376779	10	0.010466403890152997	0.3767788224280424
snap_masked-gi|1002316109|dbj|BCGO01000010.1|-processed-gene-0.3-mRNA-1	375	80.7472	4	1.78329	4	0.04953732141795628	1.7832881117512633
snap_masked-gi|1002316109|dbj|BCGO01000010.1|-processed-gene-0.4-mRNA-1	198	43.8251	0	0	0	0	0
augustus_masked-gi|1002316109|dbj|BCGO01000010.1|-processed-gene-0.2-mRNA-1	852	426.05	8	0.675957	8	0.01877713883347025	0.6759559761398972
snap_masked-gi|1002316110|dbj|BCGO01000009.1|-processed-gene-0.0-mRNA-1	2187	1655.9	3	0.0652192	3	0.0018117036052901743	0.06521930150546604
augustus_masked-gi|1002316110|dbj|BCGO01000009.1|-processed-gene-0.3-mRNA-1	714	320.096	3	0.337389	3	0.009372188343496951	0.3373882877727345
snap_masked-gi|1002316111|dbj|BCGO01000008.1|-processed-gene-0.0-mRNA-1	729	334.01	620.905	66.9198	621	1.8592257716834826	66.93004629238811
augustus_masked-gi|1002316111|dbj|BCGO01000008.1|-processed-gene-0.3-mRNA-1	2517	1989.26	91	1.64679	91	0.04574565416285453	1.64679233551237
augustus_masked-gi|1002316112|dbj|BCGO01000007.1|-processed-gene-0.4-mRNA-1	987	510.993	15	1.05673	15	0.02935460955433832	1.0567330801292896
snap_masked-gi|1002316112|dbj|BCGO01000007.1|-processed-gene-0.0-mRNA-1	732	336.825	98.5429	10.532	99	0.2939211756847028	10.580833266461042
snap_masked-gi|1002316112|dbj|BCGO01000007.1|-processed-gene-0.1-mRNA-1	1323	921.937	0	0	0	0	0
augustus_masked-gi|1002316113|dbj|BCGO01000006.1|-processed-gene-0.26-mRNA-1	3609	3183.39	3.1692	0.0358384	3	9.423916014060483e-4	0.033925042600153055
snap_masked-gi|1002316113|dbj|BCGO01000006.1|-processed-gene-0.60-mRNA-1	534	169.954	0.830804	0.175977	1	0.005883945067488849	0.21181543508420161
augustus_masked-gi|1002316113|dbj|BCGO01000006.1|-processed-gene-0.27-mRNA-1	3423	2962.5	781	9.49034	781	0.2636286919831224	9.490337767024005
snap_masked-gi|1002316113|dbj|BCGO01000006.1|-processed-gene-0.50-mRNA-1	3747	3196.91	495	5.57396	495	0.15483701449211895	5.57395917460257
