GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
snap_masked-NC_027860.1-processed-gene-0.62-mRNA-1,0.992595493793488,-0.00607048999518156,0.11170281550004,0.0502569268531215,0.758140481511752,1.22097001969814,-0.120250315401874,0.0867049919215833
augustus_masked-NC_027860.1-processed-gene-0.0-mRNA-1,0.481589496135712,-0.324958324432373,0.0889426843408195,0.0824780275153848,0.309305663655202,0.672241049508254,-0.509612127646414,-0.172474971642015
snap_masked-NC_027860.1-processed-gene-0.63-mRNA-1,0.679503917694092,-0.17306949198246,0.104469675687305,0.068223552648824,0.479842327535152,0.887478522956371,-0.318901454991769,-0.0518421484284162
augustus_masked-NC_027860.1-processed-gene-0.1-mRNA-1,0.658956468105316,-0.186858966946602,0.105622215234286,0.0711130687120589,0.460095516592264,0.870601177215576,-0.337152000656565,-0.0601807499308798
snap_masked-NC_027860.1-processed-gene-0.64-mRNA-1,0.65988689661026,-0.187681660056114,0.11801253999713,0.0797276152822092,0.437251368910074,0.89811844031016,-0.359268825198826,-0.0466663867278386
genemark-NC_027860.1-processed-gene-0.121-mRNA-1,0.708326697349548,-0.152727216482162,0.0820206538804525,0.0509961811219792,0.548414688805739,0.871592573821545,-0.260890921624211,-0.0596864790407127
augustus_masked-NC_027860.1-processed-gene-0.2-mRNA-1,1.25348651409149,0.0963940843939781,0.111372198616304,0.0388285080820793,1.04299036363761,1.47708451747894,0.0182802957277644,0.169405345971788
maker-NC_027860.1-augustus-gene-0.150-mRNA-1,1.07155346870422,0.0292270909994841,0.0643973976587202,0.026200794897236,0.947582688430945,1.1986909588178,-0.02338288236995,0.0787072294230125
augustus_masked-NC_027860.1-processed-gene-0.3-mRNA-1,1.60622823238373,0.204645961523056,0.117263094044311,0.0318411809605129,1.38021962145964,1.83895869553089,0.139948195663497,0.264571974692944
snap_masked-NC_027860.1-processed-gene-0.69-mRNA-1,1.28887820243835,0.107627548277378,0.139483574606957,0.0476381838277234,1.01632405519485,1.56231449941794,0.00703220484685379,0.193768463216825
augustus_masked-NC_027860.1-processed-gene-0.24-mRNA-1,1.30576622486115,0.113723173737526,0.129018149791608,0.0433103625907547,1.05943966110547,1.56180932025115,0.0250762270561709,0.193628009899127
snap_masked-NC_027860.1-processed-gene-0.71-mRNA-1,0.537258446216583,-0.278588742017746,0.106664427696357,0.0882105884232581,0.345660923669736,0.75431311527888,-0.461349745915488,-0.122448341291562
augustus_masked-NC_027860.1-processed-gene-0.4-mRNA-1,0.746807813644409,-0.132250994443893,0.116947675716883,0.0695157841562501,0.525019020338853,0.978129765888055,-0.279824963287507,-0.00960352469054543
