target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
genemark-ZYBA0S01-processed-gene-0.15-mRNA-1	1461	1211.58	3	2.662	3	0.00247610558114198	2.661954412772772
genemark-ZYBA0S01-processed-gene-0.2-mRNA-1	939	740	0	0	0	0	0
snap_masked-ZYBA0S01-processed-gene-0.38-mRNA-1	228	34.966	0	0	0	0	0
snap_masked-ZYBA0S01-processed-gene-0.54-mRNA-1	597	355.438	6	18.1479	6	0.01688058114214012	18.147585387196838
genemark-ZYBA0S01-processed-gene-0.17-mRNA-1	696	454.465	27	63.8708	27	0.05941051566127205	63.86968533736397
genemark-ZYBA0S01-processed-gene-0.18-mRNA-1	1143	976.374	23	25.3251	23	0.02355654697892406	25.324628585230116
genemark-ZYBA0S01-processed-gene-0.19-mRNA-1	2049	1777.67	10	6.04767	10	0.0056253410363003254	6.047561747356999
genemark-ZYBA0S01-processed-gene-0.20-mRNA-1	888	689	0	0	0	0	0
genemark-ZYBA0S01-processed-gene-0.21-mRNA-1	1668	1408.33	12	9.16046	12	0.008520730226580418	9.160269901023867
genemark-ZYBA0S01-processed-gene-0.3-mRNA-1	1701	1437.56	18	13.4612	18	0.012521216505745848	13.46102031537008
augustus_masked-ZYBA0S01-processed-gene-0.93-mRNA-1	1548	1283.56	63	52.767	63	0.04908224001994453	52.76620124962756
genemark-ZYBA0S01-processed-gene-0.23-mRNA-1	1428	1192.73	6	5.40814	6	0.005030476302264553	5.4080483050266785
snap_masked-ZYBA0S01-processed-gene-0.40-mRNA-1	312	113	0	0	0	0	0
snap_masked-ZYBA0S01-processed-gene-0.41-mRNA-1	237	41.4694	0	0	0	0	0
genemark-ZYBA0S01-processed-gene-0.25-mRNA-1	942	723.983	21	31.1838	21	0.02900620594682472	31.183322111141628
genemark-ZYBA0S01-processed-gene-0.26-mRNA-1	2229	1991.11	16	8.63901	16	0.00803571876993235	8.638854983541135
genemark-ZYBA0S01-processed-gene-0.27-mRNA-1	609	368.209	2	5.83948	2	0.00543169775860992	5.839384203766946
genemark-ZYBA0S01-processed-gene-0.4-mRNA-1	1215	978.684	58	63.7125	58	0.05926325555541932	63.71137234312596
genemark-ZYBA0S01-processed-gene-0.5-mRNA-1	3285	3063.05	463	162.505	463	0.151156526991071	162.5018687037223
genemark-ZYBA0S01-processed-gene-0.28-mRNA-1	708	503.629	30	64.0397	30	0.05956765793868105	64.0386222284109
genemark-ZYBA0S01-processed-gene-0.6-mRNA-1	987	771.563	15	20.9006	15	0.019441056660311602	20.90024228369709
genemark-ZYBA0S01-processed-gene-0.7-mRNA-1	2466	2164.91	74	36.7478	74	0.03418155951055702	36.747121717086834
augustus_masked-ZYBA0S01-processed-gene-0.99-mRNA-1	2079	1805.91	21	12.5015	21	0.011628486469425386	12.501284721824812
augustus_masked-ZYBA0S01-processed-gene-0.81-mRNA-1	852	664.864	12	19.4038	12	0.018048803965923857	19.403491405323404
augustus_masked-ZYBA0S01-processed-gene-0.100-mRNA-1	519	290.799	64	236.606	64	0.22008328776921518	236.6020591030724
genemark-ZYBA0S01-processed-gene-0.31-mRNA-1	846	748.596	1186	1703.24	1186	1.5842991413258953	1703.211738030794
snap_masked-ZYBA0S01-processed-gene-0.47-mRNA-1	195	18.8991	0	0	0	0	0
genemark-ZYBA0S01-processed-gene-0.10-mRNA-1	999	804.169	28	37.4326	28	0.03481855182181855	37.431924702379135
snap_masked-ZYBA0S01-processed-gene-0.69-mRNA-1	738	502.252	8	17.1241	8	0.01592825912091938	17.123785018555015
genemark-ZYBA0S01-processed-gene-0.11-mRNA-1	1029	841.785	23	29.3742	23	0.027322891237073602	29.373663002162633
genemark-ZYBA0S01-processed-gene-0.33-mRNA-1	3261	2805.15	48	18.396	48	0.017111384417945564	18.395712043504183
genemark-ZYBA0S01-processed-gene-0.12-mRNA-1	615	396.952	28	75.8331	28	0.07053749571736634	75.83182212455796
augustus_masked-ZYBA0S01-processed-gene-0.104-mRNA-1	471	285.267	26	97.9853	26	0.09114268387160099	97.98357201394731
maker-ZYBA0S01-snap-gene-0.107-mRNA-1	1902	1615.09	63	41.9355	63	0.03900711415462916	41.934867577640844
snap_masked-ZYBA0S01-processed-gene-0.72-mRNA-1	999	702.743	34	52.0141	34	0.04838184087212537	52.0132323066071
genemark-ZYBA0S01-processed-gene-0.14-mRNA-1	915	655.012	16	26.2609	16	0.024427033397861415	26.260451024223354
snap_masked-ZYBA0S01-processed-gene-0.73-mRNA-1	1701	1406.59	35	26.7509	35	0.024882872763207473	26.750504283397728
genemark-ZYBA0S01-processed-gene-1.0-mRNA-1	333	134	4	32.0918	4	0.029850746268656716	32.09125101917647
genemark-ZYBA0S01-processed-gene-1.3-mRNA-1	3423	2914.83	56	20.6544	56	0.019212098132652677	20.654098836630286
augustus_masked-ZYBA0S01-processed-gene-1.85-mRNA-1	1053	824.444	70	91.2801	70	0.08490570614862866	91.2784660206986
genemark-ZYBA0S01-processed-gene-1.4-mRNA-1	975	732.729	28	41.0822	28	0.03821330942271972	41.08148231609166
snap_masked-ZYBA0S01-processed-gene-1.44-mRNA-1	264	65.3593	0	0	0	0	0
augustus_masked-ZYBA0S01-processed-gene-1.86-mRNA-1	1830	1546.62	33	22.9387	33	0.02133685068083951	22.938328743776488
augustus_masked-ZYBA0S01-processed-gene-1.89-mRNA-1	2433	1951.16	77	42.4264	77	0.03946370364296111	42.4257272617139
genemark-ZYBA0S01-processed-gene-1.20-mRNA-1	1959	1637.35	27	17.7281	27	0.01649006015818243	17.727753105228032
genemark-ZYBA0S01-processed-gene-1.5-mRNA-1	1689	1405.14	42	32.1343	42	0.029890260045262393	32.13373057772271
snap_masked-ZYBA0S01-processed-gene-1.61-mRNA-1	1908	1722.59	38	23.716	38	0.02205980529319223	23.71554609478265
genemark-ZYBA0S01-processed-gene-1.22-mRNA-1	1107	862.241	17	21.1963	17	0.01971606546197641	21.195892396001817
genemark-ZYBA0S01-processed-gene-1.23-mRNA-1	870	732.988	134	196.538	134	0.18281336120100192	196.53476704268442
genemark-ZYBA0S01-processed-gene-1.24-mRNA-1	636	455.17	442	1043.97	442	0.9710657556517345	1043.950949844994
snap_masked-ZYBA0S01-processed-gene-1.65-mRNA-1	4176	3667.38	80	23.4516	80	0.021813938015695127	23.451224779377355
snap_masked-ZYBA0S01-processed-gene-1.66-mRNA-1	7860	7064.37	86	13.0877	86	0.012173767795288186	13.08749317861995
genemark-ZYBA0S01-processed-gene-1.6-mRNA-1	1305	1165.19	161	148.549	161	0.13817488993211408	148.54587009151152
genemark-ZYBA0S01-processed-gene-1.7-mRNA-1	1746	1421.19	39	29.502	39	0.02744179173790978	29.501487807087056
augustus_masked-ZYBA0S01-processed-gene-1.93-mRNA-1	3753	3404.65	45	14.2095	45	0.013217217628831157	14.20926113151382
genemark-ZYBA0S01-processed-gene-1.26-mRNA-1	1593	1377.13	292	227.954	292	0.2120351746022525	227.94987943736916
