target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
YAL001C	3483	2893.54	359	6.05072	359	0.12406947890818859	6.050718481501999
YAL002W	3825	3184.99	780	11.9434	780	0.24489872809647756	11.943414877128898
YAL003W	621	460.639	14492	1534.3	14492	31.460644886776848	1534.2976139785198
YAL005C	1929	1714.26	12352.5	351.414	12352	7.205441414954557	351.40066614697434
YAL007C	648	361.933	1546	208.317	1546	4.271508815167448	208.31632049456903
YAL008W	597	373.137	563	73.5838	563	1.508829196782951	73.58377569361961
YAL009W	780	552.279	358	31.6131	358	0.6482230901410337	31.613056379120675
YAL010C	1482	1094.81	339	15.1009	339	0.3096427690649519	15.100903477084765
YAL011W	1878	1672.46	159	4.63644	159	0.09506953828492161	4.636426439367202
YAL012W	1185	1199.2	16340	664.513	16340	13.625750500333556	664.511377836229
YAL013W	1218	1352.87	273	9.84125	273	0.201793224773999	9.841211596330297
YAL014C	768	628.711	725	56.238	725	1.1531530385184925	56.23787948144208
YAL015C	1200	1124.78	381	16.5196	381	0.3387329077686303	16.51959437054822
YAL016W	1908	1479.59	3359	110.716	3359	2.270223507863665	110.71605568953807
YAL017W	4071	3586.55	526	7.1524	526	0.14665904560092569	7.1523843374375415
YAL018C	978	705.85	1	0.0690925	1	0.0014167316001983425	0.06909228725778298
YAL019W	3396	3119.64	560	8.75441	560	0.17950789193624905	8.754382857671853
YAL020C	1002	1195.95	289	11.7849	289	0.24164889836531628	11.784924610311355
YAL021C	2514	2581.53	1272	24.0299	1272	0.49273105483957186	24.029897813417847
YAL022C	1554	1570.48	910	28.2587	910	0.5794406805562631	28.25862142429357
YAL023C	2280	2324.49	4984	104.567	4984	2.1441262384437016	104.5664443164548
YAL024C	4308	3480.21	138	1.93382	138	0.039652779573646414	1.9338181180460499
YAL025C	921	737.391	668	44.1796	668	0.9058966003110969	44.179481932767395
YAL026C	4068	3435.09	979	13.8991	979	0.284999810776428	13.899096195653412
YAL027W	786	550.794	99	8.76575	99	0.17974052004923802	8.765727849485843
YAL028W	1587	1446.3	263	8.86829	263	0.18184332434488004	8.868279072611703
YAL029C	4416	3599.09	1222	16.5585	1222	0.3395302701516216	16.55848076992441
YAL030W	354	155	458	144.104	458	2.9548387096774196	144.10391135545163
YAL031C	2283	1999.28	481	11.7331	481	0.2405866111800248	11.733118148631426
YAL032C	1140	1019.43	169	8.08488	169	0.1657789156685599	8.08483728396568
YAL033W	522	309.391	269	42.4021	269	0.8694499840008274	42.40202452069951
YAL034C	1242	1105.24	306	13.5023	306	0.27686294379501286	13.502271030760078
YAL034W-A	870	560.153	64	5.57207	64	0.11425449832456488	5.5720537451339025
YAL035W	3009	2726.02	3694	66.0862	3694	1.3550891042618909	66.08605725914967
YAL036C	1110	1017.56	1540	73.8081	1540	1.5134242698219271	73.80787185010753
YAL037C-A	93	5.86548	0	0	0	0	0
YAL037W	804	530.166	109	10.0267	109	0.20559598314490177	10.026667524395691
YAL038W	1503	1428.73	139601	4765.19	139601	97.70985420618311	4765.191454601956
YAL039C	810	843.074	1114	64.441	1114	1.321354946303646	64.44088316144183
YAL040C	1743	1498.09	1220	39.7159	1220	0.8143702981796822	39.7158548366957
YAL041W	2565	2125.39	803	18.4256	803	0.37781301314111765	18.42548386018924
YAL042W	1248	1338.34	3804	138.617	3804	2.842327061882631	138.61685432348048
YAL043C	2358	2445.59	986	19.6624	986	0.4031746940411107	19.66234237441821
YAL044C	513	413.601	1503	177.223	1503	3.633937055277913	177.22271661393924
YAL044W-A	333	134	427	155.405	427	3.1865671641791047	155.40502791273815
YAL046C	357	158	265	81.7959	265	1.6772151898734178	81.79575699139316
YAL047C	1869	1321.65	134	4.94458	134	0.10138841599515756	4.944590465525228
YAL048C	1989	1750.95	357	9.94346	357	0.20388931722779063	9.943435491043994
YAL049C	741	557.225	1614	141.259	1614	2.896496029431558	141.2586093784422
YAL051W	3144	2537.64	463	8.89803	463	0.18245298781545058	8.898011622964459
YAL053W	2352	2137.52	6877	156.903	6877	3.2172798383173022	156.9028478976343
YAL054C	2142	2254.77	387	8.37052	387	0.17163613140142897	8.370486613654903
YAL055W	543	393.566	128	15.8612	128	0.3252313462036863	15.861139536941662
YAL056W	2643	2324.72	686	14.3912	686	0.295089301077119	14.391148439029903
YAL058W	1509	1377.34	521	18.4475	521	0.3782653520554112	18.447543882143904
YAL059W	639	446.535	484	52.8607	484	1.0839015978590703	52.86057044818111
YAL060W	1149	1063.55	2351	107.805	2351	2.2105213671195525	107.80445446766986
YAL061W	1254	1292.2	366	13.8132	366	0.28323788887169166	13.813169394591885
YAL062W	1374	1453.49	236	7.91848	236	0.16236781814804369	7.91848218204036
YAL063C	3969	4007.69	342.98	4.17366	343	0.08558546194940227	4.173899503102983
YAL063C-A	291	92.0123	3	1.59008	3	0.032604336594129264	1.5900740757781116
YAL064C-A	381	182	20.1815	5.40784	20	0.10989010989010989	5.35920779790177
YAL064W	285	86.0288	1	0.566891	1	0.011624014283588752	0.5668891227229266
YAL064W-B	381	202.325	6.26571	1.5103	6	0.029655257630050662	1.4462510602517566
YAL065C	387	218.293	2.12848	0.475526	2	0.009161997865254496	0.44681955867486456
YAL067C	1782	1367.09	50	1.78367	50	0.036574036822740276	1.783671556404703
YAL067W-A	228	34.966	3	4.18425	3	0.0857976319853572	4.184246779234637
YAL068C	363	164	0	0	0	0	0
YAR002C-A	660	468.088	4183	435.816	4183	8.936353847994393	435.81517276552745
YAR002W	1620	1278.64	742	28.3008	742	0.580304073077645	28.30072803368605
YAR003W	1281	998.034	563	27.511	563	0.5641090383694343	27.510915771396707
YAR007C	1866	1529.7	613	19.5432	613	0.4007321697064784	19.5432234157256
YAR008W	828	587.219	102	8.47116	102	0.17370010166564773	8.471143948020114
YAR009C	3591	2928.75	962.709	16.0308	963	0.32880921895006404	16.03562806499448
YAR010C	1323	1104.3	738.337	32.6069	738	0.6682966585167075	32.59202003907336
YAR014C	2130	1911.32	889	22.6836	889	0.46512357951572736	22.6835146203909
YAR015W	921	781.555	3017	188.26	3017	3.860252957245492	188.25986952812502
YAR018C	1308	1080.27	62	2.799	62	0.05739305914262175	2.7989901039334413
YAR019C	2925	2646.64	419	7.72079	419	0.1583139376719161	7.720779332519595
YAR020C	168	12.4321	0	0	0	0	0
YAR023C	540	325.38	83	12.4403	83	0.255086360563034	12.44025339527693
YAR027W	708	431.848	1424	160.813	1424	3.297456512476612	160.8129673596504
YAR028W	705	499.567	324	31.6296	324	0.6485616543927041	31.629567748337223
YAR029W	225	33.0062	4	5.91028	4	0.12118935230350661	5.910258189177319
YAR031W	897	635.061	126.464	9.71167	126	0.1984061373631824	9.676027438425866
YAR033W	705	495.206	265.315	26.1288	265	0.5351308344406166	26.097683801569683
YAR035C-A	81	5.4005	0	0	0	0	0
YAR035W	2064	2830.29	81	1.39572	81	0.028618975440679224	1.395712830781791
YAR042W	3567	3720.86	480	6.2913	480	0.12900243492095914	6.291292782108151
YAR050W	4614	4731.2	147.043	1.51571	147	0.03107034156239432	1.5152629927403614
YAR064W	300	101.003	0	0	0	0	0
YAR066W	612	426.536	10.8448	1.23997	11	0.025789147926552507	1.2577055642899244
YAR068W	486	305.783	97.1565	15.4954	97	0.3172184195982118	15.470358794334192
YAR071W	1404	1200.87	678.71	27.5634	679	0.565423401367342	27.575015665688415
YBL001C	315	116	1599	672.253	1599	13.78448275862069	672.2525581593868
YBL002W	396	197	232	57.4334	232	1.1776649746192893	57.43329696918892
YBL003C	399	200	103	25.116	103	0.515	25.11592734486665
YBL004W	7482	5857.61	1778	14.8031	1778	0.3035367667017777	14.803121124228323
YBL005W	2931	2269.05	849	18.2477	849	0.3741653996165796	18.247594158704867
YBL005W-A	1323	1098.43	78.3476	3.47853	78	0.07101044217656109	3.4630934105502185
YBL005W-B	5268	4499.3	4781.62	51.829	4782	1.0628319960882804	51.833031443791924
YBL006C	543	418.477	519	60.4838	519	1.2402115289490223	60.483616802620624
YBL007C	3735	3627.59	3076	41.3533	3076	0.8479458814254092	41.35329543739706
YBL008W	2523	2215.96	239	5.25992	239	0.10785393238145093	5.259905882622682
YBL008W-A	240	43.8339	1	1.11258	1	0.02281339328693089	1.1125816083192712
YBL009W	2031	1571.69	353	10.9535	353	0.2245989985302445	10.953421609350354
YBL010C	843	573.289	145	12.3349	145	0.2529265344355116	12.334921286351886
YBL011W	2280	2188.5	796	17.7382	796	0.3637194425405529	17.738157461677524
YBL013W	1206	1245.41	28	1.09645	28	0.022482555945431623	1.0964470711696317
YBL014C	2685	2289.72	240	5.11177	240	0.1048163094177454	5.11176468328768
YBL015W	1581	1639.15	484	14.4002	484	0.29527499008632524	14.400204267503618
YBL016W	1062	951.963	2963	151.794	2963	3.112515927614834	151.7936386363386
YBL017C	4740	4221.3	5367	62.0052	5367	1.2714092815009594	62.00509347527613
YBL018C	402	203	120	28.8289	120	0.5911330049261084	28.82884194733366
YBL019W	1563	1216.19	270	10.827	270	0.22200478543648605	10.8269049732728
YBL020W	1725	1406.9	947	32.8268	947	0.6731110953159428	32.82681430092976
YBL021C	435	262.984	63	11.683	63	0.23955830012472243	11.682968661732597
YBL022C	3402	3120.67	1078	16.8467	1078	0.34543863977927813	16.84662481321536
YBL023C	2607	2308.38	341	7.20426	341	0.1477226453183618	7.2042548097232615
YBL024W	2055	1660.21	1659	48.7332	1659	0.9992711765379079	48.73324712183594
YBL025W	438	237.266	87	17.8825	87	0.3666770628745796	17.882397029489397
YBL026W	288	89.0189	392	214.757	392	4.40355924416051	214.7562602624296
YBL027W	570	373.34	20715.4	2706.02	20715	55.48561632827985	2705.966424050919
YBL028C	321	122	246	98.3372	246	2.0163934426229506	98.3370702982205
YBL029C-A	285	86.0288	351	198.979	351	4.080029013539652	198.97808207574724
