target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
genemark-YALI0A-processed-gene-0.54-mRNA-1	2616	2264.03	17895	445.075	17895	7.904047207855019	445.07481196735534
genemark-YALI0A-processed-gene-0.55-mRNA-1	1833	1654.89	12694	431.929	12694	7.6706004628706435	431.9294873765489
genemark-YALI0A-processed-gene-0.56-mRNA-1	1092	878.623	67	4.29393	67	0.07625568645482761	4.293937576257774
snap_masked-YALI0A-processed-gene-0.6-mRNA-1	2556	2202.3	825	21.0941	825	0.37460836398310854	21.094098096413962
snap_masked-YALI0A-processed-gene-0.17-mRNA-1	708	415.198	6	0.813727	6	0.014450936661544614	0.8137284290252315
augustus_masked-YALI0A-processed-gene-0.33-mRNA-1	1020	744.726	240	18.1467	240	0.32226617574785893	18.146723292830814
genemark-YALI0A-processed-gene-0.68-mRNA-1	3240	3095.78	5615	102.132	5615	1.8137593756662294	102.13231169424489
genemark-YALI0A-processed-gene-0.59-mRNA-1	1104	817.206	2613	180.049	2613	3.197480194712227	180.0492657757151
augustus_masked-YALI0A-processed-gene-0.43-mRNA-1	648	402.245	217	30.3775	217	0.5394722122089771	30.377537873496955
augustus_masked-YALI0A-processed-gene-0.35-mRNA-1	2526	2356.71	15534	371.159	15534	6.5913922374836105	371.1595570666175
snap_masked-YALI0A-processed-gene-0.20-mRNA-1	792	527.886	85	9.06696	85	0.16101961408334375	9.066971967219416
snap_masked-YALI0A-processed-gene-0.21-mRNA-1	1020	772.139	262	19.1068	262	0.3393171436749083	19.106858796127277
genemark-YALI0A-processed-gene-0.72-mRNA-1	1515	1341.81	1854	77.8038	1854	1.3817157421691597	77.80404873178406
genemark-YALI0A-processed-gene-0.73-mRNA-1	1617	1367.75	196	8.06926	196	0.14330104185706452	8.069243842050318
snap_masked-YALI0A-processed-gene-0.10-mRNA-1	522	279.248	825	166.359	825	2.954363146736951	166.35940897600872
genemark-YALI0A-processed-gene-0.62-mRNA-1	186	38.8668	45	65.1953	45	1.1578004878199388	65.19543986276553
genemark-YALI0A-processed-gene-0.63-mRNA-1	2823	2541.71	1040	23.0404	1040	0.40917335179859227	23.040443436727944
snap_masked-YALI0A-processed-gene-0.24-mRNA-1	1587	1256.9	1	0.0448005	1	7.956082425013923e-4	0.04480049013106558
snap_masked-YALI0A-processed-gene-0.13-mRNA-1	1593	1258.35	32	1.43196	32	0.025430126753288037	1.4319637250872672
snap_masked-YALI0A-processed-gene-0.25-mRNA-1	1401	1127.97	35	1.74724	35	0.03102919403884855	1.7472457260394971
genemark-YALI0A-processed-gene-0.76-mRNA-1	1287	1104.06	1456	74.2594	1456	1.318768907486912	74.25952908591209
genemark-YALI0A-processed-gene-0.77-mRNA-1	3567	3189.44	1019	17.9905	1019	0.31949182301595264	17.9905002227994
genemark-YALI0A-processed-gene-0.65-mRNA-1	669	426.654	312	41.1777	312	0.7312717096288797	41.17771694691656
snap_masked-YALI0A-processed-gene-0.28-mRNA-1	678	475.762	568	67.2267	568	1.193874248048394	67.22674377940702
snap_masked-YALI0A-processed-gene-0.15-mRNA-1	273	75.9331	0	0	0	0	0
augustus_masked-YALI0A-processed-gene-0.53-mRNA-1	822	641.463	62	5.44256	62	0.09665405487144232	5.4425643175610325
snap_masked-YALI0A-processed-gene-0.16-mRNA-1	822	575.16	54	5.28675	54	0.09388691842269978	5.286747594529804
genemark-YALI0A-processed-gene-1.34-mRNA-1	2988	2717.8	524	10.8567	524	0.19280300242843476	10.856686175570623
genemark-YALI0A-processed-gene-1.35-mRNA-1	591	350.33	292	46.9341	292	0.8334998430051666	46.9341561537836
