target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
maker-scaffold_1-snap-gene-0.35-mRNA-1	201	69.619	1	2.54246	1	0.014363894913744811	2.5424663564455074
maker-scaffold_1-snap-gene-0.38-mRNA-1	1008	861.053	0	0	0	0	0
maker-scaffold_1-augustus-gene-0.83-mRNA-1	2991	2659.54	1381	91.9115	1381	0.5192627296449762	91.91156216376272
augustus_masked-scaffold_1-processed-gene-0.17-mRNA-1	912	795	1481	329.738	1481	1.8628930817610063	329.73946234459305
augustus_masked-scaffold_1-processed-gene-0.1-mRNA-1	534	278.848	98	62.2071	98	0.35144594904750975	62.20732655926964
snap_masked-scaffold_1-processed-gene-0.44-mRNA-1	591	327.908	2	1.07959	2	0.006099271746953413	1.0795952844662513
augustus_masked-scaffold_1-processed-gene-0.18-mRNA-1	819	551.891	1	0.320722	1	0.0018119519977676754	0.32072268848265295
augustus_masked-scaffold_1-processed-gene-0.2-mRNA-1	1650	1228.9	8	1.15227	8	0.0065098868907152736	1.152275793111757
augustus_masked-scaffold_1-processed-gene-0.19-mRNA-1	753	476.657	2408	894.195	2408	5.051850701867381	894.1976061794259
augustus_masked-scaffold_1-processed-gene-0.20-mRNA-1	2328	1335.23	4	0.530255	4	0.0029957385618957035	0.530257604365929
augustus_masked-scaffold_1-processed-gene-0.3-mRNA-1	2865	2106.74	319	26.8016	319	0.15141877972602222	26.801724427756707
augustus_masked-scaffold_1-processed-gene-0.21-mRNA-1	1848	1552.17	83	9.46502	83	0.05347352416294607	9.465025813769447
augustus_masked-scaffold_1-processed-gene-0.22-mRNA-1	1242	1023.56	26	4.49618	26	0.0254015397241002	4.496173255113403
maker-scaffold_1-augustus-gene-0.84-mRNA-1	2349	2008.1	1239	109.211	1239	0.6170011453612868	109.21164930469676
augustus_masked-scaffold_1-processed-gene-0.23-mRNA-1	675	400.794	957	422.642	957	2.3877602958128117	422.64304047165496
augustus_masked-scaffold_1-processed-gene-0.24-mRNA-1	384	193.026	19	17.4229	19	0.0984323355402899	17.422913701357412
augustus_masked-scaffold_1-processed-gene-0.25-mRNA-1	1188	936.644	14	2.64567	14	0.014946980923381776	2.64567489224435
augustus_masked-scaffold_1-processed-gene-0.6-mRNA-1	1647	1526.18	95	11.0179	95	0.06224691713952482	11.017951159490414
augustus_masked-scaffold_1-processed-gene-0.26-mRNA-1	1749	1602.05	0	0	0	0	0
augustus_masked-scaffold_1-processed-gene-0.27-mRNA-1	4953	4185.89	4	0.169143	4	9.555912840518981e-4	0.16914344645404422
snap_masked-scaffold_1-processed-gene-0.76-mRNA-1	582	385.459	119	54.645	119	0.30872284730671745	54.64516814254226
augustus_masked-scaffold_1-processed-gene-0.9-mRNA-1	729	488.617	15	5.43381	15	0.030698890951399563	5.433825427770006
augustus_masked-scaffold_1-processed-gene-0.29-mRNA-1	879	572.892	84	25.9531	84	0.14662449466915228	25.953116962058992
snap_masked-scaffold_1-processed-gene-0.53-mRNA-1	192	62.9157	4	11.2534	4	0.06357713575466854	11.253405129045994
augustus_masked-scaffold_1-processed-gene-0.30-mRNA-1	1599	1359.84	1114	145.004	1114	0.8192140251794329	145.00413086104916
augustus_masked-scaffold_1-processed-gene-0.10-mRNA-1	1440	1268.95	275	38.3594	275	0.21671460656448244	38.35934469370696
augustus_masked-scaffold_1-processed-gene-0.11-mRNA-1	5253	4644.97	134	5.10627	134	0.0288484102157818	5.1062829999110635
augustus_masked-scaffold_1-processed-gene-0.31-mRNA-1	2391	1580.49	12	1.34391	12	0.007592582047339749	1.3439171290122414
augustus_masked-scaffold_1-processed-gene-0.32-mRNA-1	669	446.328	7	2.77604	7	0.01568353318635622	2.7760475634189623
augustus_masked-scaffold_1-processed-gene-0.33-mRNA-1	936	794.553	2	0.445542	2	0.002517138567219556	0.4455435075303467
augustus_masked-scaffold_1-processed-gene-0.12-mRNA-1	972	685.859	138	35.6144	138	0.2012075368260823	35.61453186030133
augustus_masked-scaffold_1-processed-gene-0.13-mRNA-1	312	150.771	6193	7270.49	6193	41.075538399294295	7270.533172249763
augustus_masked-scaffold_1-processed-gene-0.14-mRNA-1	3480	3295.44	1568	84.2199	1568	0.4758089966741922	84.22007912217717
augustus_masked-scaffold_1-processed-gene-0.34-mRNA-1	318	195.073	110	99.8106	110	0.5638914662716009	99.81102551163809
maker-scaffold_1-augustus-gene-0.85-mRNA-1	453	296.472	62	37.0161	62	0.20912598828894466	37.01612916802108
maker-scaffold_1-augustus-gene-1.8-mRNA-1	1443	1178.48	290	43.5571	290	0.24607969587943793	43.557081942943576
augustus_masked-scaffold_1-processed-gene-1.88-mRNA-1	2793	2677.86	825	54.5315	825	0.30808182653312716	54.53170492379673
augustus_masked-scaffold_1-processed-gene-1.89-mRNA-1	2067	2095.83	812	68.5775	812	0.38743600387436006	68.57770897388453
augustus_masked-scaffold_1-processed-gene-1.86-mRNA-1	1659	1557.59	305	34.66	305	0.19581533009328514	34.66008988704398
augustus_masked-scaffold_1-processed-gene-1.90-mRNA-1	1161	1059.6	316	52.787	316	0.29822574556436393	52.78713951030957
snap_masked-scaffold_1-processed-gene-1.53-mRNA-1	1479	1450.25	431	52.6037	431	0.2971901396310981	52.603833153665015
augustus_masked-scaffold_1-processed-gene-1.104-mRNA-1	2463	2147.55	14	1.1539	14	0.006519056599380689	1.1538988679059006
augustus_masked-scaffold_1-processed-gene-1.105-mRNA-1	1758	1611.05	0	0	0	0	0
snap_masked-scaffold_1-processed-gene-1.54-mRNA-1	240	101.758	0	0	0	0	0
augustus_masked-scaffold_1-processed-gene-1.92-mRNA-1	4233	4086.05	0	0	0	0	0
augustus_masked-scaffold_1-processed-gene-1.93-mRNA-1	966	979.873	30	5.41917	30	0.030616212509172104	5.41919101565345
augustus_masked-scaffold_1-processed-gene-1.94-mRNA-1	5193	4121.73	14	0.601216	14	0.003396631996758643	0.601217331987131
augustus_masked-scaffold_1-processed-gene-1.106-mRNA-1	1404	1159.36	2	0.305346	2	0.0017250897046646428	0.3053477181710251
maker-scaffold_1-augustus-gene-1.11-mRNA-1	786	644.683	285	78.2494	285	0.4420777343283443	78.24951193342037
augustus_masked-scaffold_1-processed-gene-1.108-mRNA-1	792	552.405	7714	2471.74	7714	13.964392067414307	2471.7527685086047
augustus_masked-scaffold_1-processed-gene-1.95-mRNA-1	2808	2469.82	48	3.43999	48	0.01943461466827542	3.4400038597672014
maker-scaffold_1-augustus-gene-1.7-mRNA-1	861	660.446	482	129.179	482	0.7298098557641352	129.17923836292604
snap_masked-scaffold_1-processed-gene-1.75-mRNA-1	858	666.882	21	5.57381	21	0.03148982878530235	5.573824560652373
augustus_masked-scaffold_1-processed-gene-1.97-mRNA-1	3714	3461.07	1078	55.1302	1078	0.3114643737341342	55.13042919108582
augustus_masked-scaffold_1-processed-gene-1.110-mRNA-1	522	390.411	16	7.25404	16	0.04098245182640858	7.254056479735654
augustus_masked-scaffold_1-processed-gene-1.98-mRNA-1	519	409.804	8	3.45538	8	0.019521527364300986	3.455387751595979
augustus_masked-scaffold_1-processed-gene-1.111-mRNA-1	4161	4561.17	95	3.68663	95	0.020827989309760434	3.6866366964158495
augustus_masked-scaffold_1-processed-gene-1.112-mRNA-1	1608	1524.39	66	7.66357	66	0.0432960069273611	7.663564906473451
augustus_masked-scaffold_1-processed-gene-1.113-mRNA-1	2031	1889.9	27	2.52875	27	0.014286470183607597	2.528761872201309
augustus_masked-scaffold_1-processed-gene-1.99-mRNA-1	1818	1877.46	38	3.58257	38	0.020240111640194732	3.582580017809398
augustus_masked-scaffold_1-processed-gene-1.100-mRNA-1	684	601.512	143	42.0798	143	0.23773424304087037	42.07990369854851
augustus_masked-scaffold_1-processed-gene-1.114-mRNA-1	1602	1590.74	1796	199.843	1796	1.1290342859298188	199.84354553466068
augustus_masked-scaffold_1-processed-gene-1.115-mRNA-1	423	316.003	12771	7153.44	12771	40.414173283165034	7153.468924204041
augustus_masked-scaffold_1-processed-gene-1.101-mRNA-1	753	712.567	785	194.996	785	1.1016507921360377	194.99655855023195
augustus_masked-scaffold_1-processed-gene-1.116-mRNA-1	1356	1277.27	89	12.3336	89	0.06967986408511904	12.333612242497516
augustus_masked-scaffold_1-processed-gene-1.117-mRNA-1	3102	3312.84	4	0.213718	4	0.0012074232380676398	0.21371870089636663
augustus_masked-scaffold_1-processed-gene-1.118-mRNA-1	1686	1600.65	10	1.10582	10	0.006247461968575266	1.1058255413074676
augustus_masked-scaffold_1-processed-gene-1.102-mRNA-1	1038	940.395	37	6.96423	37	0.03934516878545718	6.964250889218949
genemark-scaffold_1-processed-gene-1.31-mRNA-1	1449	1457.23	689	83.69	689	0.4728148610720339	83.69010524804092
augustus_masked-scaffold_1-processed-gene-2.115-mRNA-1	1623	1755.47	16	1.61328	16	0.009114368231869528	1.6132793179661724
maker-scaffold_1-snap-gene-2.110-mRNA-1	5040	4920.94	1012	36.4011	1012	0.20565176571955765	36.40117799701121
snap_masked-scaffold_1-processed-gene-2.65-mRNA-1	867	707.189	48	12.014	48	0.0678743589054694	12.014030666385125
augustus_masked-scaffold_1-processed-gene-2.121-mRNA-1	1449	1192.46	48	7.12493	48	0.04025292252989618	7.1249269014727785
augustus_masked-scaffold_1-processed-gene-2.122-mRNA-1	972	787.701	88	19.7744	88	0.11171751717974206	19.774443530864406
snap_masked-scaffold_1-processed-gene-2.69-mRNA-1	468	417.026	196	83.1907	196	0.469994676590908	83.19092141209046
augustus_masked-scaffold_1-processed-gene-2.123-mRNA-1	1278	1206.59	11	1.61367	11	0.009116601331023795	1.6136745853713175
