target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
maker-CR382121-augustus-gene-0.38-mRNA-1	876	780.198	10.7303	0.311439	11	0.014098985129415867	0.3192675876266545
genemark-CR382121-processed-gene-0.73-mRNA-1	1497	1466.65	27.937	0.431342	28	0.01909112603552313	0.4323132266960845
snap_masked-CR382121-processed-gene-0.18-mRNA-1	216	58.2131	65.7429	25.5738	66	1.1337654239337882	25.673801944697047
snap_masked-CR382121-processed-gene-0.2-mRNA-1	417	209.314	11786.8	1275.15	11787	56.31252567912323	1275.181444742937
augustus_masked-CR382121-processed-gene-0.55-mRNA-1	1407	1157.21	60	1.1741	60	0.05184884333871985	1.1741026025659236
augustus_masked-CR382121-processed-gene-0.56-mRNA-1	972	698.682	399	12.9318	399	0.5710752531194448	12.931839897917545
snap_masked-CR382121-processed-gene-0.3-mRNA-1	483	276.563	1656	135.592	1656	5.987785784794061	135.59173977337034
augustus_masked-CR382121-processed-gene-0.57-mRNA-1	831	680.769	7453	247.913	7453	10.94791331567683	247.91244488578906
augustus_masked-CR382121-processed-gene-0.43-mRNA-1	702	513.861	6342	279.478	6342	12.341858985211955	279.4779559569777
augustus_masked-CR382121-processed-gene-0.58-mRNA-1	3672	3199.41	2404	17.015	2404	0.7513885372615576	17.014983948121742
augustus_masked-CR382121-processed-gene-0.59-mRNA-1	654	440.123	1929	99.2488	1929	4.382865698906897	99.24877186104179
augustus_masked-CR382121-processed-gene-0.44-mRNA-1	891	682.078	22358	742.278	22358	32.7792422567507	742.2768024421683
augustus_masked-CR382121-processed-gene-0.45-mRNA-1	3036	2688.44	1338	11.27	1338	0.49768639062058295	11.269969566570749
augustus_masked-CR382121-processed-gene-0.60-mRNA-1	1926	1638.46	8515	117.684	8515	5.196953236575808	117.68355719365424
augustus_masked-CR382121-processed-gene-0.61-mRNA-1	1065	833.896	1883	51.1335	1883	2.258075347525351	51.13348672022517
augustus_masked-CR382121-processed-gene-0.46-mRNA-1	1059	785.657	1280	36.893	1280	1.629209693288547	36.89299930027989
augustus_masked-CR382121-processed-gene-0.62-mRNA-1	1629	1416.16	7207	115.241	7207	5.089114224381426	115.2415728267434
