target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
augustus_masked-scaffold_1-processed-gene-0.21-mRNA-1	975	683.413	431	8.23565	431	0.6306581818022191	8.235641928927057
augustus_masked-scaffold_1-processed-gene-0.22-mRNA-1	945	501.288	301	7.8412	301	0.6004532324731492	7.841201399439694
augustus_masked-scaffold_1-processed-gene-0.0-mRNA-1	1068	635.254	1540	31.6575	1540	2.4242271595298885	31.65750864155021
snap_masked-scaffold_1-processed-gene-0.48-mRNA-1	1407	1333.66	45245	443.027	45245	33.92543826762443	443.02566733637696
augustus_masked-scaffold_1-processed-gene-0.2-mRNA-1	1164	698.377	4193	78.404	4193	6.003920518573779	78.40402453736583
augustus_masked-scaffold_1-processed-gene-0.3-mRNA-1	1563	882.322	9821	145.356	9821	11.130856988718405	145.35568579990078
snap_masked-scaffold_1-processed-gene-0.51-mRNA-1	3234	2575.67	8415	42.6645	8415	3.2671110817767803	42.6645650337116
augustus_masked-scaffold_1-processed-gene-0.5-mRNA-1	585	284.79	2721	124.769	2721	9.554408511534815	124.76915326592979
augustus_masked-scaffold_1-processed-gene-0.23-mRNA-1	1569	1286.3	22602	229.461	22602	17.571328616963385	229.46054595102746
snap_masked-scaffold_1-processed-gene-0.70-mRNA-1	1125	1241.07	16569	174.343	16569	13.35057651864923	174.34256927918244
augustus_masked-scaffold_1-processed-gene-0.25-mRNA-1	3282	2858.87	12532	57.2439	12532	4.38355014393799	57.24392452945565
augustus_masked-scaffold_1-processed-gene-0.26-mRNA-1	1410	885.61	5909	87.1315	5909	6.6722372150269305	87.13144164845899
augustus_masked-scaffold_1-processed-gene-0.6-mRNA-1	1431	882.64	5622	83.1784	5622	6.369527780295478	83.17841830730143
snap_masked-scaffold_1-processed-gene-0.73-mRNA-1	1734	1436.03	3219	29.2725	3219	2.2415966240259606	29.272572175015558
snap_masked-scaffold_1-processed-gene-0.55-mRNA-1	2613	1759.46	5494	40.7767	5494	3.122548963886647	40.776756592016234
augustus_masked-scaffold_1-processed-gene-0.28-mRNA-1	624	415.106	5386	169.438	5386	12.974999156841868	169.43797792096464
snap_masked-scaffold_1-processed-gene-0.56-mRNA-1	228	54.6549	0	0	0	0	0
snap_masked-scaffold_1-processed-gene-0.74-mRNA-1	981	652.134	4141	82.9225	4141	6.3499219485565845	82.92238958274115
augustus_masked-scaffold_1-processed-gene-0.10-mRNA-1	1233	705.491	3609	66.8035	3609	5.115586166230328	66.80343986222658
augustus_masked-scaffold_1-processed-gene-0.30-mRNA-1	846	535.476	5774	140.812	5774	10.7829295804107	140.81216978002857
snap_masked-scaffold_1-processed-gene-0.75-mRNA-1	279	95.5946	1051	143.573	1051	10.994344868852425	143.5730007089658
augustus_masked-scaffold_1-processed-gene-0.11-mRNA-1	600	530.914	182007	4476.8	182007	342.8182342149576	4476.7963140243
snap_masked-scaffold_1-processed-gene-0.59-mRNA-1	960	770.346	3123	52.9407	3123	4.054022478211089	52.94068715156807
snap_masked-scaffold_1-processed-gene-0.60-mRNA-1	1332	810.92	3027	48.7459	3027	3.7327973166280275	48.745870552503504
augustus_masked-scaffold_1-processed-gene-0.14-mRNA-1	3219	2636.63	35458	175.618	35458	13.448227472189878	175.61777399480331
augustus_masked-scaffold_1-processed-gene-0.32-mRNA-1	2301	1558.52	2812	23.5617	2812	1.8042758514488104	23.561685683802708
snap_masked-scaffold_1-processed-gene-0.78-mRNA-1	1149	795.724	24081	395.199	24081	30.263005765818296	395.198677147262
snap_masked-scaffold_1-processed-gene-0.62-mRNA-1	621	375.489	12419	431.909	12419	33.07420457057331	431.90957286707794
snap_masked-scaffold_1-processed-gene-0.79-mRNA-1	333	146.097	4255	380.33	4255	29.12448578684025	380.3309672747002
snap_masked-scaffold_1-processed-gene-0.63-mRNA-1	594	383.7	3092	105.233	3092	8.058378941881678	105.23279552687488
augustus_masked-scaffold_1-processed-gene-0.17-mRNA-1	5607	3896.16	7210	24.1659	7210	1.8505400188903947	24.16584040371769
augustus_masked-scaffold_1-processed-gene-0.18-mRNA-1	1011	797.255	8957.76	146.725	8958	11.236053709290001	146.72942921229776
augustus_masked-scaffold_1-processed-gene-0.35-mRNA-1	414	226.106	1243	71.7897	1243	5.49742156333755	71.7897536802418
augustus_masked-scaffold_1-processed-gene-0.19-mRNA-1	321	134.549	738.244	71.6512	738	5.4849905982207225	71.62742013651355
snap_masked-scaffold_1-processed-gene-0.80-mRNA-1	1548	1110.21	9965	117.213	9965	8.975779357058574	117.21294823535963
augustus_masked-scaffold_1-processed-gene-0.37-mRNA-1	399	211.161	1228	75.9431	1228	5.815467818394495	75.94305756032473
snap_masked-scaffold_1-processed-gene-0.66-mRNA-1	981	538.834	2010	48.713	2010	3.7302768570654417	48.71295636371984
augustus_masked-scaffold_1-processed-gene-0.38-mRNA-1	1542	1185.29	18780	206.906	18780	15.84422377645977	206.9066214154616
augustus_masked-scaffold_1-processed-gene-0.39-mRNA-1	2304	2118.18	9848	60.7139	9848	4.649274377059552	60.713965351845594
augustus_masked-scaffold_1-processed-gene-1.46-mRNA-1	1308	1118.94	8000	93.3659	8000	7.1496237510501	93.3655391133368
augustus_masked-scaffold_1-processed-gene-1.47-mRNA-1	1431	948.494	1015	13.9745	1015	1.0701174704320744	13.974454883281977
augustus_masked-scaffold_1-processed-gene-1.48-mRNA-1	1530	1167.43	18264	204.301	18264	15.644621090772036	204.30004895702024
snap_masked-scaffold_1-processed-gene-1.9-mRNA-1	2154	1596.82	12489	102.135	12489	7.821169574529377	102.1351247631052
snap_masked-scaffold_1-processed-gene-1.10-mRNA-1	1131	841.685	3569	55.3733	3569	4.24030367655358	55.37329691056002
augustus_masked-scaffold_1-processed-gene-1.51-mRNA-1	1563	858.668	2892	43.9822	2892	3.368007192535415	43.98214762315
snap_masked-scaffold_1-processed-gene-1.30-mRNA-1	279	95.5946	332	45.3532	332	3.4729995208934397	45.35322191758006
augustus_masked-scaffold_1-processed-gene-1.67-mRNA-1	1080	684.843	2458	46.87	2458	3.5891437891604356	46.869927215544784
augustus_masked-scaffold_1-processed-gene-1.68-mRNA-1	1671	949.192	4244	58.3882	4244	4.471171269880067	58.388151686877464
snap_masked-scaffold_1-processed-gene-1.12-mRNA-1	864	640.733	15787	321.756	15787	24.638968181754336	321.7554696004765
maker-scaffold_1-snap-gene-1.0-mRNA-1	1323	913.731	6238	89.1519	6238	6.82695454132562	89.15186497184428
augustus_masked-scaffold_1-processed-gene-1.54-mRNA-1	2103	1785.38	15266	111.66	15266	8.55056066495648	111.66010044762132
