target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
augustus_masked-flattened_line_0-processed-gene-0.97-mRNA-1	633	369.819	173	5.53306	173	0.4677964085133538	5.533058107687217
augustus_masked-flattened_line_0-processed-gene-0.98-mRNA-1	2301	1987.55	5819	34.6289	5819	2.9277250886770143	34.628895699444435
maker-flattened_line_0-augustus-gene-0.0-mRNA-1	207	34.4831	1503	515.539	1503	43.58656849297192	515.5384090115734
augustus_masked-flattened_line_0-processed-gene-0.99-mRNA-1	1074	750.226	454	7.15768	454	0.6051509811710072	7.157676890645758
maker-flattened_line_0-snap-gene-0.76-mRNA-1	348	110.583	47	5.0271	47	0.4250201206333704	5.0271036322707
augustus_masked-flattened_line_0-processed-gene-0.83-mRNA-1	2289	2021.6	1883	11.017	1883	0.9314404432132964	11.01700227354778
augustus_masked-flattened_line_0-processed-gene-0.100-mRNA-1	363	120.307	1234	121.32	1234	10.257092272270109	121.32005831070835
maker-flattened_line_0-snap-gene-0.79-mRNA-1	3654	3189.5	5746	21.3084	5746	1.801536290954695	21.308425630367115
augustus_masked-flattened_line_0-processed-gene-0.84-mRNA-1	1578	1083.93	6248	68.1789	6248	5.764209865950753	68.17860837060918
augustus_masked-flattened_line_0-processed-gene-0.85-mRNA-1	855	604.107	3392	66.4126	3392	5.6148993473010576	66.41257562486165
maker-flattened_line_0-augustus-gene-0.4-mRNA-1	4077	3584.5	13627	44.9655	13627	3.8016459757288326	44.96556131204765
augustus_masked-flattened_line_0-processed-gene-0.103-mRNA-1	759	435.2	501	13.6162	501	1.1511948529411764	13.616239668954494
augustus_masked-flattened_line_0-processed-gene-0.86-mRNA-1	1176	806.578	1816	26.6304	1816	2.2514871469343327	26.630407985150132
snap_masked-flattened_line_0-processed-gene-0.12-mRNA-1	198	30.83	138	52.9437	138	4.476159584819981	52.943653759118256
snap_masked-flattened_line_0-processed-gene-0.13-mRNA-1	1503	1094.67	16632	179.709	16632	15.193619995067005	179.70890919403948
augustus_masked-flattened_line_0-processed-gene-0.104-mRNA-1	996	674.737	3218	56.4105	3218	4.769265654618022	56.410488660784864
augustus_masked-flattened_line_0-processed-gene-0.105-mRNA-1	1275	822.886	626	8.99794	626	0.7607372102575569	8.9979382321717285
maker-flattened_line_0-augustus-gene-0.1-mRNA-1	855	489.54	2184	52.7683	2184	4.461331045471258	52.76826299429953
